index,success,request_id,resolution,step,delay_time,start_time,end_time,time_consumption,prompt
19,False,None,256,50,49003.99429330973,2024-05-19 04:11:22.691930,2024-05-19 04:11:39.816160,17.12423,"portrait of goth 6 ix 9 ine with facial tattoos as dc superhero, fantasy 9 0 s noir painting, realism, extremely detailed, 8 k "
20,False,None,768,50,49478.14970126512,2024-05-19 04:11:23.167549,2024-05-19 04:11:39.816827,16.649278,"textless, schlieren, cinecolor, imax, hdr perfectionism, crisp natural lighting, sunlight, scattering, crepuscular rays, vapor, hdr, mordancage, weta, insanely detailed intricate, light semi - distant figures in the dark during sunrise, hypermaximalist, elegant, ornate, hyper realistic, super detailed "
21,False,None,512,50,51888.6836944805,2024-05-19 04:11:25.579141,2024-05-19 04:11:39.817535,14.238394,"textless, schlieren, cinecolor, imax, hdr perfectionism, crisp natural lighting, sunlight, scattering, crepuscular rays, vapor, hdr, mordancage, weta, insanely detailed intricate, light semi - distant figures in the dark during sunrise, hypermaximalist, elegant, ornate, hyper realistic, super detailed "
17,False,None,768,50,47371.38216427155,2024-05-19 04:11:21.061502,2024-05-19 04:11:39.817940,18.756438,"ice cream sunday, delicious, glistening, chocolate sauce, marshmallows, highly detailed, super micro, octane render, 8 k, 3 d rendering, close - up view, fill - in light, bokeh "
18,False,None,512,50,48823.39438047021,2024-05-19 04:11:22.512474,2024-05-19 04:11:39.818322,17.305848,"a swarm of wild bees demonstrating against earth pollution, realistic bee insects holding a demonstration sign on a bavarian alpine farmer fields, field flowers, sunset, dramatic angle, hopeless, dynamic pose, mountains in the background, 8 k hdr pixiv dslr photo by makoto shinkai ilya kuvshinov and wojtek fus "
16,True,300084846629518251727703259855576524712,768,50,45480.66652310784,2024-05-19 04:11:19.169957,2024-05-19 04:11:39.823980,20.654023,"great space pilgrimage, highly detailed, masterpiece, concept art, illustration, journey, scifi, beautiful, deep, thought provoking, trending on artstation, art by stuart lippincott and paul chadeisson "
23,True,17595107833764937840116448072314624856,256,50,56463.2774003386,2024-05-19 04:11:30.152388,2024-05-19 04:11:46.907305,16.754917,"textless, schlieren, cinecolor, imax, hdr perfectionism, crisp natural lighting, sunlight, scattering, vapor, hdr, mordancage, weta, insanely detailed intricate, light semi - distant figures in the dark during sunrise, hypermaximalist, elegant, ornate, hyper realistic, super detailed "
24,False,None,512,50,58898.747852117696,2024-05-19 04:11:32.587462,2024-05-19 04:11:47.464252,14.87679,"gothic 6 ix 9 ine as joker, nolan movie style, photorealistic portrait, extremely detailed, thriller, 8 k, digital quality "
22,True,149615909292015080662994641002422565367,768,50,52823.80187078391,2024-05-19 04:11:26.512707,2024-05-19 04:11:47.474950,20.962243,"portrait of a beautiful host from westworld by daniel sprick and lucien freud and james jean, cinematic lighting, hyperrealism, high resolution, 4 k "
25,True,243650701772747390227697461886833808152,512,50,61328.97622410018,2024-05-19 04:11:35.016645,2024-05-19 04:11:52.216933,17.200288,"textless, schlieren, cinecolor, imax, hdr perfectionism, crisp natural lighting, sunlight, scattering, vapor, hdr, mordancage, weta, insanely detailed intricate, light semi - distant figures in the dark during sunrise, hypermaximalist, elegant, ornate, hyper realistic, super detailed "
27,False,None,768,50,65659.88708464739,2024-05-19 04:11:39.350407,2024-05-19 04:11:57.340859,17.990452,"johnny got his gun, 8 k, stock photography, detailed, high res, professional, award - winning, "
28,False,None,768,50,67640.05234792511,2024-05-19 04:11:41.329650,2024-05-19 04:11:57.341528,16.011878,"textless, schlieren, cinecolor, imax, hdr perfectionism, crisp natural lighting, sunlight, scattering, vapor, hdr, mordancage, weta, insanely detailed intricate, light semi - distant figures in the dark during sunrise, hypermaximalist, elegant, ornate, hyper realistic, super detailed "
26,True,238498884184299262531030239816269569524,768,50,63783.28483008876,2024-05-19 04:11:37.474188,2024-05-19 04:11:57.351453,19.877265,"fantasy art of a baby angel with m 4 a 1, haven "
29,True,329087372690353682203332274965201575877,768,50,73121.92594411365,2024-05-19 04:11:46.812186,2024-05-19 04:12:10.104211,23.292025,"textless, schlieren, cinecolor, imax, hdr perfectionism, crisp natural lighting, sunlight, scattering, vapor, hdr, mordancage, weta, insanely detailed intricate, light semi - distant figures in the dark during sunrise, hypermaximalist, elegant, ornate, hyper realistic, super detailed "
33,False,None,256,50,83913.0281245093,2024-05-19 04:11:57.601197,2024-05-19 04:12:10.339520,12.738323,"kodak portra 4 0 0, flashlight, muted colours, 1 9 2 0 s style, long shot, a large large square square picture frame near by a window, vivid photo of a room with concrete walls, tiny gaussian blur, haze, depth of field, 1 9 6 0 s bauhaus style scandinavian metal furniture "
30,True,242553540083207920228847535414474241549,256,50,76361.3484827109,2024-05-19 04:11:50.051837,2024-05-19 04:12:10.343906,20.292069,"portrait of a beautiful host from westworld, painting by daniel sprick and lucien freud, cinematic lighting, hyperrealism, high resolution, 4 k "
31,True,300346117973672429057432453568150727158,256,50,81598.72155994378,2024-05-19 04:11:55.289630,2024-05-19 04:12:10.345742,15.056112,"ice cream sunday, delicious, glistening, chocolate sauce, marshmallows, highly detailed, octane render, 8 k, 3 d rendering, close - up view "
35,False,None,256,50,85567.68518645047,2024-05-19 04:11:59.257069,2024-05-19 04:12:14.869611,15.612542,"textless, schlieren, cinecolor, imax, hdr perfectionism, crisp natural lighting, sunlight, scattering, vapor, hdr, mordancage, weta, insanely detailed intricate, hypermaximalist, elegant, light semi - distant figures in the dark during sunrise in a glade, ornate, hyper realistic, super detailed "
34,True,255511724576078703659615904445670412042,512,50,84797.92731321412,2024-05-19 04:11:58.487259,2024-05-19 04:12:14.874287,16.387028,"portrait of a beautiful host from westworld, painting by daniel sprick and lucien freud and william bouguereau, cinematic lighting, high resolution, 4 k "
32,True,3823084318455990127695277845091552975,768,50,83203.47533520685,2024-05-19 04:11:56.893457,2024-05-19 04:12:16.428384,19.534927,"textless, schlieren, cinecolor, imax, hdr perfectionism, crisp natural lighting, sunlight, scattering, vapor, hdr, mordancage, weta, insanely detailed intricate, hypermaximalist, elegant, light semi - distant figures in the dark during sunrise, ornate, hyper realistic, super detailed "
38,False,None,768,50,90355.66780753482,2024-05-19 04:12:04.046842,2024-05-19 04:12:20.129712,16.08287,"great old ones, yog - sothoth, r'lyeh, shub - niggurath, tentacles horrors lovecraft, cosmic horror, close up dragon eyes orb glow iridescent, psycho nebula colors, galaxy nebula planets, photoluminescence reflective spectral colors, award winning photograph, unreal engine, realism "
37,False,None,768,50,87542.39075481087,2024-05-19 04:12:01.231085,2024-05-19 04:12:20.130272,18.899187,"sarcandra glabra "
36,True,313554845318020763533208093214644144887,768,50,86760.56599112488,2024-05-19 04:12:00.449231,2024-05-19 04:12:20.138984,19.689753,"portrait of a beautiful host from westworld, painting by daniel sprick and william bouguereau, cinematic lighting, hyperrealism, high resolution, 4 k "
39,True,42909927925745304298761229849696078772,768,50,92316.01432332578,2024-05-19 04:12:06.005846,2024-05-19 04:12:25.304176,19.29833,"casino interior environment concept art, casino gaming interior environment concept art wide angle for 3 d game art unity, award winning artstation "
40,True,200196757841531657482051263507664873213,768,50,97742.31937074532,2024-05-19 04:12:11.431297,2024-05-19 04:12:32.382619,20.951322,"textless, schlieren, cinecolor, imax, hdr perfectionism, crisp natural lighting, sunlight, scattering, vapor, hdr, mordancage, weta, insanely detailed intricate, hypermaximalist, elegant, light semi - distant figures in the dark during sunrise in an enchanted glade, ornate, hyper realistic, super detailed "
41,True,81805276605828747348731457418551007292,256,50,108427.25010335245,2024-05-19 04:12:22.116051,2024-05-19 04:12:38.877144,16.761093,"victorian style ballerina party in the hall of mirrors "
42,True,88716945569720854207091433344632637938,256,50,111370.64084485744,2024-05-19 04:12:25.062265,2024-05-19 04:12:38.879539,13.817274,"textless, schlieren, cinecolor, imax, hdr perfectionism, crisp natural lighting, sunlight, scattering, vapor, hdr, mordancage, weta, insanely detailed intricate, hypermaximalist, elegant, light semi - distant figures in the dark during sunrise in a glade, ornate, hyper realistic, super detailed "
43,True,266220962524561363246672557111548064429,512,50,113720.60286533488,2024-05-19 04:12:27.411124,2024-05-19 04:12:42.856002,15.444878,"flower of sarcandra glabra, encyclopedia "
47,False,None,256,50,118778.79549045482,2024-05-19 04:12:32.467369,2024-05-19 04:12:46.461409,13.99404,"an elegant goddess with luminous hair, flowing lightpainting swirling around her, highly detailed, photorealistic, neon rim lighting, surrounded by lake, reflections, smooth, sharp focus, ultrawide, final fantasy, art by irakli nadar and lindsay adler and dani olivier and michael bosanko and adolphe bouguereau "
46,False,None,512,50,117355.99734767906,2024-05-19 04:12:31.045998,2024-05-19 04:12:46.461982,15.415984,"textless, cinecolor, textless, imax, hdr perfectionism, crisp natural lighting, sunlight, scattering, vapor, hdr, mordancage, weta, insanely detailed intricate, hypermaximalist, elegant, light dark semi - distant figures in the dark during sunrise in an enchanted glade, ornate, hyper realistic, super detailed "
44,True,171068658313665325014614291549520999755,768,50,114456.10618214642,2024-05-19 04:12:28.144578,2024-05-19 04:12:47.418108,19.27353,"great old ones, yog - sothoth, r'lyeh, shub - niggurath, tentacles horrors lovecraft, cosmic horror, close up dragon eyes orb glow iridescent, psycho nebula colors, galaxy nebula planets, photoluminescence reflective spectral colors, award winning photograph, unreal engine, realism, picture taken by gammell "
45,True,50113222622261203373267494631902309371,768,50,115398.68718581232,2024-05-19 04:12:29.088076,2024-05-19 04:12:48.874784,19.786708,"painting of a victorian style ballerina party in the hall of mirrors, impressionism "
49,False,None,512,50,124066.41924716716,2024-05-19 04:12:37.756649,2024-05-19 04:12:54.088295,16.331646,"an elegant goddess with luminous hair, flowing lightpainting swirling around her, highly detailed, photorealistic, neon rim lighting, surrounded by lake, reflections, smooth, sharp focus, ultrawide, final fantasy, art by irakli nadar and lindsay adler and dani olivier and michael bosanko and adolphe bouguereau "
50,False,None,512,50,125349.3527527338,2024-05-19 04:12:39.037481,2024-05-19 04:12:54.088920,15.051439,"ice cream sunday, delicious, glistening, chocolate sauce, marshmallows, highly detailed, octane render, 8 k, ultra fine hyper realistic detailed, neon rim lighting, reflections, smooth, sharp focus, 3 d rendering "
48,True,162671596152573282718814366423296110119,768,50,119780.17495278838,2024-05-19 04:12:33.468579,2024-05-19 04:12:54.102259,20.63368,"textless, cinecolor, textless, imax, hdr perfectionism, crisp natural lighting, sunlight, scattering, vapor, hdr, mordancage, weta, insanely detailed intricate, hypermaximalist, elegant, light dark semi - distant figures in the dark during sunrise in an enchanted palace, ornate, hyper realistic, super detailed "
51,True,190187686117227621848806729131786085987,512,50,127788.73170092342,2024-05-19 04:12:41.477141,2024-05-19 04:12:58.840318,17.363177,"the temple of artemis at ephesus, ceremony in honor of the goddess artemis, isometric view 4 5 degree, so beautiful, by lliam brazier, petros afshar, peter mohrbacher and victo ngai, contest winner on behance "
53,False,None,768,50,134014.56129958012,2024-05-19 04:12:47.702655,2024-05-19 04:13:04.119515,16.41686,"an elegant goddess with luminous hair, flowing lightpainting swirling around her, highly detailed, photorealistic, neon rim lighting, surrounded by lake, reflections, smooth, sharp focus, ultrawide, final fantasy, art by irakli nadar and lindsay adler and dani olivier and michael bosanko and adolphe bouguereau "
55,False,None,512,50,137721.85116898397,2024-05-19 04:12:51.411408,2024-05-19 04:13:04.120139,12.708731,"hibiscus rosa - sinensis, hand painted "
52,True,147112544982365913783904167320622208964,768,50,132373.19783255697,2024-05-19 04:12:46.064335,2024-05-19 04:13:05.366671,19.302336,"hibiscus rosa - sinensis infographic "
54,False,None,768,50,136027.6285010127,2024-05-19 04:12:49.716594,2024-05-19 04:13:08.525667,18.809073,"the temple of artemis at ephesus, ceremony in honor of the goddess artemis, so beautiful, by lliam brazier, petros afshar, peter mohrbacher and victo ngai, contest winner on behance "
56,True,6246554403420609762336254602305795269,256,50,138612.6167007873,2024-05-19 04:12:52.301490,2024-05-19 04:13:08.528148,16.226658,"an elegant goddess with luminous hair, flowing lightpainting swirling around her, highly detailed, photorealistic, neon rim lighting, surrounded by lake, reflections, smooth, sharp focus, ultrawide, final fantasy, art by irakli nadar and lindsay adler and dani olivier and michael bosanko and adolphe bouguereau "
59,False,None,512,50,145018.07561637592,2024-05-19 04:12:58.707851,2024-05-19 04:13:15.108350,16.400499,"cute fumo plush horned deer girl in the verdant bluff of the flooded heavenly graveyard, melted film, thick mist blowing in the wind, gothic light wraith ghost maiden in tattered robes, milky white wisps of smoky wraiths, deep zoom nikon f / 2. 8, bokeh, volumetric fog in uneven medium, sepia vignette with scratches, vray "
58,False,None,768,50,142478.5396910219,2024-05-19 04:12:56.167648,2024-05-19 04:13:15.108969,18.941321,"an elegant goddess, flowing lightpainting swirling around her, highly detailed, photorealistic, surrounded by lake, reflections, smooth, sharp focus, ultrawide, art by lindsay adler and dani olivier and michael bosanko "
60,False,None,256,50,147499.4503371872,2024-05-19 04:13:01.189806,2024-05-19 04:13:15.109526,13.91972,"everything is dharma, like a dream bubble, like dew and like electricity. should be viewed as such "
57,True,115815960086462790520568394658309498417,768,50,141615.77931599692,2024-05-19 04:12:55.304770,2024-05-19 04:13:15.117942,19.813172,"happy adriana lima, by mark ryden "
61,True,278203298881040727440492248448021762000,512,50,155584.4027829214,2024-05-19 04:13:09.272683,2024-05-19 04:13:25.237809,15.965126,"black red and gold baroque detailed filigree bdsm collar!!!!! worn around the neck, warhammer concept art "
64,True,213886418563801101356546206048357646416,512,50,159235.94337754798,2024-05-19 04:13:12.926292,2024-05-19 04:13:25.239472,12.31318,"spritesheet game asset vector art, smooth style beeple, by thomas kinkade hearstone league of legends dofus overwatch "
63,True,82057875348612506051546095722073792245,256,50,157222.7907456021,2024-05-19 04:13:10.912056,2024-05-19 04:13:26.183848,15.271792,"black red and gold baroque detailed filigree carpet, flat texture design, warhammer concept art "
62,True,304543299654395691194748496435395588020,768,50,156211.65073923604,2024-05-19 04:13:09.900429,2024-05-19 04:13:29.304025,19.403596,"portrait of man and ghost outside office building, cynical realism, painterly, yoshitaka amano, miles johnston, moebius, beautiful lighting, miles johnston, klimt, tendrils, in the style of, louise zhang, victor charreton, james jean, two figures "
65,True,174854161956641784700269991522141786772,768,50,163293.3401707966,2024-05-19 04:13:16.983983,2024-05-19 04:13:39.686132,22.702149,"an elegant goddess, flowing lightpainting swirling around her, highly detailed, photorealistic, surrounded by lake, reflections, smooth, sharp focus, ultrawide, art by lindsay adler and dani olivier and michael bosanko "
66,True,183994299116012591955866458566005421748,512,50,168028.88811479288,2024-05-19 04:13:21.718612,2024-05-19 04:13:40.032358,18.313746,"portrait of woman with rainbow face in white fur coat, cynical realism, peter furguson painterly, yoshitaka amano, miles johnston, moebius, beautiful lighting, miles johnston, klimt, tendrils, in the style of, louise zhang, victor charreton, james jean, two figures, terrence malick "
67,True,269051972694610353289392850569434904199,512,50,169717.95861690724,2024-05-19 04:13:23.407781,2024-05-19 04:13:40.034822,16.627041,"jesse pinkman as a bodybuilder "
69,True,324993237916837225744003280481880437336,256,50,171926.5943050133,2024-05-19 04:13:25.615744,2024-05-19 04:13:40.812247,15.196503,"spritesheet game asset vector art, smooth style beeple, by thomas kinkade hearstone league of legends dofus overwatch "
68,True,205178889794575667787721988064956879710,768,50,170925.36095909463,2024-05-19 04:13:24.615139,2024-05-19 04:13:44.150077,19.534938,"a young greek god wearing modern clothing. fashion. character design. realistic. sharp focus. elaborate. highly detailed. cumulonimbus. surrealism. trending on artstation. by bussiere. krenz cushart sachin teng. rhads. "
70,False,None,768,50,176137.2122386361,2024-05-19 04:13:29.826293,2024-05-19 04:13:45.533145,15.706852,"man with vr headset inside retro mall, in the style of lisa yuskavage, dustin yellin, miles johnston, keita morimoto, kuroda seiki, ozabu, john william godward, painterly, yoshitaka amano, moebius, beautiful lighting, miles johnston, klimt, louise zhang, james jean, terrence malick screenshots, ghibli"
71,True,226928949147880055324300775515364004373,512,50,176542.270485243,2024-05-19 04:13:30.230928,2024-05-19 04:13:45.718205,15.487277,"cockatoo cobra alien costume, portrait, highly detailed, starwars, trending on artstation, characterdesign, sharp focus, illustration, digital matte painting, art by greg rutkowski "
72,True,124093598667082974528865120618926867077,256,50,180389.2960883234,2024-05-19 04:13:34.081328,2024-05-19 04:13:50.071343,15.990015,"spritesheet game asset vector art, smooth style beeple, by thomas kinkade hearstone league of legends dofus overwatch "
74,False,None,256,50,185704.58420200108,2024-05-19 04:13:39.394551,2024-05-19 04:13:55.472966,16.078415,"cadaques church painted by van gogh "
73,True,129160924915140219720162204113061729529,512,50,184614.8417642331,2024-05-19 04:13:38.308203,2024-05-19 04:13:55.479624,17.171421,"black red and gold baroque detailed filigree prosthetic warhammer concept art "
75,True,282581314977184197377880707406500874109,512,50,190025.53523028656,2024-05-19 04:13:43.718149,2024-05-19 04:13:59.820937,16.102788,"dreamlike nightmare watercolor painting cute fumo plush girl in tattered ghostly robes in the flooded watchtower of a fallen civilization, long glowing wisps of trailing volumetric smoke, runic markings, deep focal depth f / 2. 8, vray "
77,True,1211126896781617913908735163666686489,512,50,196826.43631634896,2024-05-19 04:13:50.515734,2024-05-19 04:14:09.645682,19.129948,"2 0 megapixels, 3 2 k definition, light from below, fashion photography, elegant, precise intricate dinosaur, precise intricate award winning best quality close up photo by peter lindbergh of a best quality anthropomorphic dinosaur wearing sitting on a banker's chair, ultradetailed, ultrafine detail "
76,True,74444454613036086270670114866712725131,768,50,193770.27815636303,2024-05-19 04:13:47.460020,2024-05-19 04:14:09.997653,22.537633,"perfectly symmetrical black red and gold baroque detailed filigree bdsm choker neckwear warhammer concept art, uv unwrapped texture, cgsociety "
79,False,None,256,50,200560.7367988121,2024-05-19 04:13:54.251854,2024-05-19 04:14:10.190868,15.939014,"perfectly symmetrical black red and gold baroque detailed filigree fractal fantasy warhammer concept art, uv unwrapped texture, cgsociety "
78,True,291166864800789047559132134920418018764,256,50,197796.65287284483,2024-05-19 04:13:51.486661,2024-05-19 04:14:10.193071,18.70641,"galaxy jellyfish flying around emma watson angel, jellyfish floating in space, 2 d artwork by dom qwek, full side view, trending on polycount, artstation, 3 d modeling trident, hd, vray, 8 k, sharp high quality artwork in style of greg rutkowski, concept art, blizzard warcraft artwork, hearthstone card artwork "
82,False,None,256,50,207577.9656217199,2024-05-19 04:14:01.267478,2024-05-19 04:14:14.350105,13.082627,"textless, schlieren, cinecolor, hdr perfectionism, crisp natural lighting, sunlight, scattering, crepuscular rays, vapor, hdr, mordancage, weta, insanely detailed intricate, light semi - distant figures in the dark during sunrise, hypermaximalist, elegant, ornate, hyper realistic, super detailed "
81,False,None,512,50,205793.0849126401,2024-05-19 04:13:59.482792,2024-05-19 04:14:14.350734,14.867942,"textless, schlieren, cinecolor, megapixel, perfectionism, crepuscular rays, natural lighting, sunlight, scattering, caustics, weta digital, vapor, hdr, mordancage, insanely detailed intricate, hypermaximalist, elegant, ornate, hyper realistic, super detailed, figures in the dark during sunrise "
80,True,104558297760674104493378000733186145072,512,50,204560.58037662256,2024-05-19 04:13:58.251484,2024-05-19 04:14:14.355578,16.104094,"tardigrade alien costume, portrait, highly detailed, starwars, trending on artstation, characterdesign, sharp focus, illustration, digital matte painting, art by greg rutkowski "
84,True,242185370521427355390737395632082363159,256,50,212673.5412637549,2024-05-19 04:14:06.364525,2024-05-19 04:14:19.481076,13.116551,"textless, schlieren, cinecolor, imax, hdr perfectionism, crisp natural lighting, sunlight, scattering, crepuscular rays, vapor, hdr, mordancage, weta, insanely detailed intricate, light semi - distant figures in the dark during sunrise, hypermaximalist, elegant, ornate, hyper realistic, super detailed "
83,True,93160848496997624858180417726178991907,256,50,210304.41944661652,2024-05-19 04:14:03.995450,2024-05-19 04:14:19.482902,15.487452,"epic wondrous priceless aesthetically beautiful painting of fairytale castle towers rise above a tangled hedge of briars and roses, floral historical art, roses from the renaissance, trending on artstation, by a genius landscape artist "
85,True,233285145178493579480639032831053362914,256,50,215724.46645911344,2024-05-19 04:14:09.416584,2024-05-19 04:14:19.487521,10.070937,"perfectly symmetrical black red and gold art deco detailed filigree roman legion banner standard, warhammer concept art, uv unwrapped texture, cgsociety "
86,True,32398346901792615847784182689031594043,512,50,221339.62921503745,2024-05-19 04:14:15.028650,2024-05-19 04:14:30.657179,15.628529,"epic wondrous priceless aesthetically beautiful painting of fairytale castle towers rise above a tangled hedge of briars and roses, floral historical art, roses from the renaissance, trending on artstation, by a genius landscape artist "
87,True,210269820587448954434662567118007825907,512,50,222669.5858032741,2024-05-19 04:14:16.359420,2024-05-19 04:14:30.659926,14.300506,"textless, schlieren, cinecolor, imax, hdr perfectionism, crisp natural lighting, sunlight, scattering, crepuscular rays, vapor, hdr, mordancage, weta, insanely detailed intricate, light semi - distant figures in the dark during sunrise, hypermaximalist, elegant, ornate, hyper realistic, super detailed "
88,True,42810309774422032939217999160848455954,512,50,229055.87036978095,2024-05-19 04:14:22.747640,2024-05-19 04:14:38.999863,16.252223,"textless, schlieren, cinecolor, imax, hdr perfectionism, crisp natural lighting, sunlight, scattering, crepuscular rays, vapor, hdr, mordancage, weta, insanely detailed intricate, light semi - distant figures in the dark during sunrise, hypermaximalist, elegant, ornate, hyper realistic, super detailed "
89,True,28720787161433016957280939293436722635,512,50,230213.5887373024,2024-05-19 04:14:23.903168,2024-05-19 04:14:39.001775,15.098607,"epic wondrous priceless aesthetically beautiful painting of fairytale castle towers rise above a tangled hedge of briars and roses, floral historical art, roses from the renaissance, trending on artstation, by a genius landscape artist "
90,True,53972654641670802157030673021668838738,512,50,231655.68416043324,2024-05-19 04:14:25.345507,2024-05-19 04:14:39.002972,13.657465,"shark alien costume, portrait, highly detailed, starwars, trending on artstation, characterdesign, sharp focus, illustration, digital matte painting, art by greg rutkowski "
91,True,45207158392236921015831610774185118462,256,50,233243.01867863032,2024-05-19 04:14:26.933109,2024-05-19 04:14:42.068020,15.134911,"textless, schlieren, cinecolor, imax, hdr perfectionism, crisp natural lighting, sunlight, scattering, crepuscular rays, vapor, hdr, mordancage, weta, insanely detailed intricate, light semi - distant figures in the dark during sunrise, hypermaximalist, elegant, ornate, hyper realistic, super detailed "
93,True,37234042267118324842079251554256216944,256,50,238928.2295235317,2024-05-19 04:14:32.619067,2024-05-19 04:14:47.633489,15.014422,"epic wondrous priceless aesthetically beautiful painting of fairytale castle towers rise above a tangled hedge of briars and roses, floral historical fantasy art, roses from the renaissance, trending on artstation, by a genius landscape artist "
92,True,109940045074331869384808955173016660700,768,50,236863.14455577263,2024-05-19 04:14:30.555042,2024-05-19 04:14:50.174609,19.619567,"darkness surrounds me, head in dark clouds, headache, no way out, stuck in a loop, endless suffering "
94,True,292016276646911053373685561609078107606,512,50,243127.54020415095,2024-05-19 04:14:36.817569,2024-05-19 04:14:53.430910,16.613341,"textless, schlieren, cinecolor, imax, hdr perfectionism, crisp natural lighting, sunlight, scattering, crepuscular rays, vapor, hdr, mordancage, weta, insanely detailed intricate, light semi - distant figures in the dark during sunrise, hypermaximalist, elegant, ornate, hyper realistic, super detailed "
95,True,301879454384633919101493978555660126106,768,50,243626.68927392023,2024-05-19 04:14:37.315454,2024-05-19 04:14:56.557281,19.241827,"koifish alien costume, portrait, highly detailed, starwars, trending on artstation, characterdesign, sharp focus, illustration, digital matte painting, art by greg rutkowski "
98,True,254759766556387882333936006782285001257,512,50,250706.71244632007,2024-05-19 04:14:44.395726,2024-05-19 04:14:57.296203,12.900477,"textless, schlieren, cinecolor, imax, hdr perfectionism, crisp natural lighting, sunlight, scattering, crepuscular rays, vapor, hdr, mordancage, weta, insanely detailed intricate, light semi - distant figures in the dark during sunrise, hypermaximalist, elegant, ornate, hyper realistic, super detailed "
