index,success,request_id,resolution,step,delay_time,start_time,end_time,time_consumption,prompt
22,True,187610545318931450208974129295245072472,512,50,55300.60126795336,2024-05-19 04:05:21.601620,2024-05-19 04:05:40.137233,18.535613,"portrait of a beautiful host from westworld by daniel sprick and lucien freud and james jean, cinematic lighting, hyperrealism, high resolution, 4 k "
23,True,30477501707966058894154180685651042633,256,50,57481.66361000955,2024-05-19 04:05:23.783936,2024-05-19 04:05:40.258074,16.474138,"textless, schlieren, cinecolor, imax, hdr perfectionism, crisp natural lighting, sunlight, scattering, vapor, hdr, mordancage, weta, insanely detailed intricate, light semi - distant figures in the dark during sunrise, hypermaximalist, elegant, ornate, hyper realistic, super detailed "
26,True,197490844059570857995487094297503395923,256,50,66581.95307568916,2024-05-19 04:05:32.883938,2024-05-19 04:05:48.069360,15.185422,"fantasy art of a baby angel with m 4 a 1, haven "
27,True,285673989344899788289549591922121457494,512,50,72148.91553747219,2024-05-19 04:05:38.450577,2024-05-19 04:05:53.940605,15.490028,"johnny got his gun, 8 k, stock photography, detailed, high res, professional, award - winning, "
28,True,595302391277628174338802813624670257,768,50,74496.6103107731,2024-05-19 04:05:40.797390,2024-05-19 04:05:59.906138,19.108748,"textless, schlieren, cinecolor, imax, hdr perfectionism, crisp natural lighting, sunlight, scattering, vapor, hdr, mordancage, weta, insanely detailed intricate, light semi - distant figures in the dark during sunrise, hypermaximalist, elegant, ornate, hyper realistic, super detailed "
29,True,114615697762831025302228777808546800296,256,50,79770.06972007795,2024-05-19 04:05:46.071712,2024-05-19 04:06:01.233787,15.162075,"textless, schlieren, cinecolor, imax, hdr perfectionism, crisp natural lighting, sunlight, scattering, vapor, hdr, mordancage, weta, insanely detailed intricate, light semi - distant figures in the dark during sunrise, hypermaximalist, elegant, ornate, hyper realistic, super detailed "
31,True,4569411918374718314547661433885283593,256,50,84310.06459726296,2024-05-19 04:05:50.612820,2024-05-19 04:06:01.235416,10.622596,"ice cream sunday, delicious, glistening, chocolate sauce, marshmallows, highly detailed, octane render, 8 k, 3 d rendering, close - up view "
33,True,287533072435312972146678767522384926768,512,50,88477.31175397684,2024-05-19 04:05:54.778601,2024-05-19 04:06:04.780600,10.001999,"kodak portra 4 0 0, flashlight, muted colours, 1 9 2 0 s style, long shot, a large large square square picture frame near by a window, vivid photo of a room with concrete walls, tiny gaussian blur, haze, depth of field, 1 9 6 0 s bauhaus style scandinavian metal furniture "
30,True,278080785547393733311305217307267271544,512,50,82352.93833064094,2024-05-19 04:05:48.654076,2024-05-19 04:06:04.782129,16.128053,"portrait of a beautiful host from westworld, painting by daniel sprick and lucien freud, cinematic lighting, hyperrealism, high resolution, 4 k "
32,True,113339499610251264377048468205793209285,256,50,87501.56475565702,2024-05-19 04:05:53.803476,2024-05-19 04:06:08.726836,14.92336,"textless, schlieren, cinecolor, imax, hdr perfectionism, crisp natural lighting, sunlight, scattering, vapor, hdr, mordancage, weta, insanely detailed intricate, hypermaximalist, elegant, light semi - distant figures in the dark during sunrise, ornate, hyper realistic, super detailed "
35,True,100072207987277611109687528045446709826,256,50,93747.83371077177,2024-05-19 04:06:00.048986,2024-05-19 04:06:15.060975,15.011989,"textless, schlieren, cinecolor, imax, hdr perfectionism, crisp natural lighting, sunlight, scattering, vapor, hdr, mordancage, weta, insanely detailed intricate, hypermaximalist, elegant, light semi - distant figures in the dark during sunrise in a glade, ornate, hyper realistic, super detailed "
34,True,63758100042755012758945572218071081458,768,50,91688.80762952026,2024-05-19 04:05:57.992991,2024-05-19 04:06:17.301997,19.309006,"portrait of a beautiful host from westworld, painting by daniel sprick and lucien freud and william bouguereau, cinematic lighting, high resolution, 4 k "
36,True,212815422955031090459365637585249961259,512,50,96924.97152325878,2024-05-19 04:06:03.227850,2024-05-19 04:06:19.088771,15.860921,"portrait of a beautiful host from westworld, painting by daniel sprick and william bouguereau, cinematic lighting, hyperrealism, high resolution, 4 k "
37,True,149359616768770810790620726566755494978,768,50,101104.23642895793,2024-05-19 04:06:07.406364,2024-05-19 04:06:26.705991,19.299627,"sarcandra glabra "
39,True,338795915136393160230857712863351469432,512,50,107705.22860249398,2024-05-19 04:06:14.007201,2024-05-19 04:06:29.681594,15.674393,"casino interior environment concept art, casino gaming interior environment concept art wide angle for 3 d game art unity, award winning artstation "
38,True,164681201317027526704149448888110704431,768,50,106019.88067906802,2024-05-19 04:06:12.323301,2024-05-19 04:06:32.255380,19.932079,"great old ones, yog - sothoth, r'lyeh, shub - niggurath, tentacles horrors lovecraft, cosmic horror, close up dragon eyes orb glow iridescent, psycho nebula colors, galaxy nebula planets, photoluminescence reflective spectral colors, award winning photograph, unreal engine, realism "
40,True,33956888410595604823174488753396291786,512,50,111276.44612492964,2024-05-19 04:06:17.577511,2024-05-19 04:06:33.228295,15.650784,"textless, schlieren, cinecolor, imax, hdr perfectionism, crisp natural lighting, sunlight, scattering, vapor, hdr, mordancage, weta, insanely detailed intricate, hypermaximalist, elegant, light semi - distant figures in the dark during sunrise in an enchanted glade, ornate, hyper realistic, super detailed "
41,True,256482262249585299564182862000059130299,256,50,112530.5816353404,2024-05-19 04:06:18.832937,2024-05-19 04:06:33.892916,15.059979,"victorian style ballerina party in the hall of mirrors "
42,True,182831083855413945441838563822404342781,768,50,113767.97948245092,2024-05-19 04:06:20.069947,2024-05-19 04:06:40.196362,20.126415,"textless, schlieren, cinecolor, imax, hdr perfectionism, crisp natural lighting, sunlight, scattering, vapor, hdr, mordancage, weta, insanely detailed intricate, hypermaximalist, elegant, light semi - distant figures in the dark during sunrise in a glade, ornate, hyper realistic, super detailed "
43,True,340082569392102993411896065282671328360,256,50,118056.44484219092,2024-05-19 04:06:24.362660,2024-05-19 04:06:40.328327,15.965667,"flower of sarcandra glabra, encyclopedia "
44,True,328522867988233301799309362670502743629,768,50,122180.15761401468,2024-05-19 04:06:28.483634,2024-05-19 04:06:47.843086,19.359452,"great old ones, yog - sothoth, r'lyeh, shub - niggurath, tentacles horrors lovecraft, cosmic horror, close up dragon eyes orb glow iridescent, psycho nebula colors, galaxy nebula planets, photoluminescence reflective spectral colors, award winning photograph, unreal engine, realism, picture taken by gammell "
45,True,161717829142280303424342173828863609600,768,50,124649.04759636369,2024-05-19 04:06:30.952173,2024-05-19 04:06:50.353058,19.400885,"painting of a victorian style ballerina party in the hall of mirrors, impressionism "
46,True,323063534392287243582157036276897526286,512,50,128786.01438773486,2024-05-19 04:06:35.088077,2024-05-19 04:06:53.259781,18.171704,"textless, cinecolor, textless, imax, hdr perfectionism, crisp natural lighting, sunlight, scattering, vapor, hdr, mordancage, weta, insanely detailed intricate, hypermaximalist, elegant, light dark semi - distant figures in the dark during sunrise in an enchanted glade, ornate, hyper realistic, super detailed "
48,True,337967474307326876032489953123446607735,256,50,132294.72671263313,2024-05-19 04:06:38.597195,2024-05-19 04:06:55.557751,16.960556,"textless, cinecolor, textless, imax, hdr perfectionism, crisp natural lighting, sunlight, scattering, vapor, hdr, mordancage, weta, insanely detailed intricate, hypermaximalist, elegant, light dark semi - distant figures in the dark during sunrise in an enchanted palace, ornate, hyper realistic, super detailed "
47,True,144960951679824785274836410088181032931,768,50,130510.8394427742,2024-05-19 04:06:36.813088,2024-05-19 04:06:56.236166,19.423078,"an elegant goddess with luminous hair, flowing lightpainting swirling around her, highly detailed, photorealistic, neon rim lighting, surrounded by lake, reflections, smooth, sharp focus, ultrawide, final fantasy, art by irakli nadar and lindsay adler and dani olivier and michael bosanko and adolphe bouguereau "
49,True,282743855335101974800232049741483674198,512,50,136191.8034445499,2024-05-19 04:06:42.492579,2024-05-19 04:06:58.468567,15.975988,"an elegant goddess with luminous hair, flowing lightpainting swirling around her, highly detailed, photorealistic, neon rim lighting, surrounded by lake, reflections, smooth, sharp focus, ultrawide, final fantasy, art by irakli nadar and lindsay adler and dani olivier and michael bosanko and adolphe bouguereau "
50,True,144452481310203920062604246943815802977,512,50,137917.10667047533,2024-05-19 04:06:44.219641,2024-05-19 04:06:59.959099,15.739458,"ice cream sunday, delicious, glistening, chocolate sauce, marshmallows, highly detailed, octane render, 8 k, ultra fine hyper realistic detailed, neon rim lighting, reflections, smooth, sharp focus, 3 d rendering "
51,True,181470231123155484805554498688491045398,512,50,139765.87260221018,2024-05-19 04:06:46.068796,2024-05-19 04:07:01.723196,15.6544,"the temple of artemis at ephesus, ceremony in honor of the goddess artemis, isometric view 4 5 degree, so beautiful, by lliam brazier, petros afshar, peter mohrbacher and victo ngai, contest winner on behance "
53,False,None,256,50,144162.65976386593,2024-05-19 04:06:50.463853,2024-05-19 04:07:04.531650,14.067797,"an elegant goddess with luminous hair, flowing lightpainting swirling around her, highly detailed, photorealistic, neon rim lighting, surrounded by lake, reflections, smooth, sharp focus, ultrawide, final fantasy, art by irakli nadar and lindsay adler and dani olivier and michael bosanko and adolphe bouguereau "
52,True,92024602219848876671761149409589155342,256,50,140751.7543254532,2024-05-19 04:06:47.053098,2024-05-19 04:07:04.533315,17.480217,"hibiscus rosa - sinensis infographic "
55,False,None,768,50,146795.0218866998,2024-05-19 04:06:53.097803,2024-05-19 04:07:09.735475,16.637672,"hibiscus rosa - sinensis, hand painted "
56,False,None,512,50,149958.61350166213,2024-05-19 04:06:56.259447,2024-05-19 04:07:09.736125,13.476678,"an elegant goddess with luminous hair, flowing lightpainting swirling around her, highly detailed, photorealistic, neon rim lighting, surrounded by lake, reflections, smooth, sharp focus, ultrawide, final fantasy, art by irakli nadar and lindsay adler and dani olivier and michael bosanko and adolphe bouguereau "
54,True,123842684832570576465418613563854481014,768,50,144811.90549055624,2024-05-19 04:06:51.113739,2024-05-19 04:07:10.578444,19.464705,"the temple of artemis at ephesus, ceremony in honor of the goddess artemis, so beautiful, by lliam brazier, petros afshar, peter mohrbacher and victo ngai, contest winner on behance "
59,False,None,512,50,155756.0285974399,2024-05-19 04:07:02.056639,2024-05-19 04:07:15.118442,13.061803,"cute fumo plush horned deer girl in the verdant bluff of the flooded heavenly graveyard, melted film, thick mist blowing in the wind, gothic light wraith ghost maiden in tattered robes, milky white wisps of smoky wraiths, deep zoom nikon f / 2. 8, bokeh, volumetric fog in uneven medium, sepia vignette with scratches, vray "
58,False,None,512,50,153367.3852884523,2024-05-19 04:06:59.669120,2024-05-19 04:07:15.119087,15.449967,"an elegant goddess, flowing lightpainting swirling around her, highly detailed, photorealistic, surrounded by lake, reflections, smooth, sharp focus, ultrawide, art by lindsay adler and dani olivier and michael bosanko "
57,True,163934567785187578565132690245339291914,256,50,150953.21568572597,2024-05-19 04:06:57.254561,2024-05-19 04:07:15.120700,17.866139,"happy adriana lima, by mark ryden "
61,True,87254040239427675495390445818949078937,512,50,162714.7043513741,2024-05-19 04:07:09.018266,2024-05-19 04:07:22.183338,13.165072,"black red and gold baroque detailed filigree bdsm collar!!!!! worn around the neck, warhammer concept art "
60,True,95180235951167324637384386935148739991,512,50,160191.95642595703,2024-05-19 04:07:06.494488,2024-05-19 04:07:22.184894,15.690406,"everything is dharma, like a dream bubble, like dew and like electricity. should be viewed as such "
62,True,45306578281933310741048547406212562771,512,50,164921.61633056778,2024-05-19 04:07:11.222635,2024-05-19 04:07:22.188426,10.965791,"portrait of man and ghost outside office building, cynical realism, painterly, yoshitaka amano, miles johnston, moebius, beautiful lighting, miles johnston, klimt, tendrils, in the style of, louise zhang, victor charreton, james jean, two figures "
63,True,133490391691865928663241321494332312442,512,50,167891.294518047,2024-05-19 04:07:14.194913,2024-05-19 04:07:22.193149,7.998236,"black red and gold baroque detailed filigree carpet, flat texture design, warhammer concept art "
64,True,59118137301160899615400476533128942263,512,50,172414.91270783378,2024-05-19 04:07:18.716707,2024-05-19 04:07:28.643924,9.927217,"spritesheet game asset vector art, smooth style beeple, by thomas kinkade hearstone league of legends dofus overwatch "
65,True,251142387027785666255535302206006672577,256,50,176510.0123439077,2024-05-19 04:07:22.811096,2024-05-19 04:07:33.652524,10.841428,"an elegant goddess, flowing lightpainting swirling around her, highly detailed, photorealistic, surrounded by lake, reflections, smooth, sharp focus, ultrawide, art by lindsay adler and dani olivier and michael bosanko "
66,True,32796955242810561978006779201047193006,512,50,181417.44806423248,2024-05-19 04:07:27.718562,2024-05-19 04:07:34.061579,6.343017,"portrait of woman with rainbow face in white fur coat, cynical realism, peter furguson painterly, yoshitaka amano, miles johnston, moebius, beautiful lighting, miles johnston, klimt, tendrils, in the style of, louise zhang, victor charreton, james jean, two figures, terrence malick "
67,True,54201952904199718503649031802571765865,512,50,182656.37620700052,2024-05-19 04:07:28.957516,2024-05-19 04:07:34.063078,5.105562,"jesse pinkman as a bodybuilder "
68,True,311960733639439256033903205772410795449,256,50,191513.4534457479,2024-05-19 04:07:37.817834,2024-05-19 04:07:52.920939,15.103105,"a young greek god wearing modern clothing. fashion. character design. realistic. sharp focus. elaborate. highly detailed. cumulonimbus. surrealism. trending on artstation. by bussiere. krenz cushart sachin teng. rhads. "
69,True,336694270212814211035755183132503250339,256,50,192394.37337432773,2024-05-19 04:07:38.695579,2024-05-19 04:07:52.922337,14.226758,"spritesheet game asset vector art, smooth style beeple, by thomas kinkade hearstone league of legends dofus overwatch "
70,True,338679989791027502626889125163758916114,512,50,193275.17734139157,2024-05-19 04:07:39.576808,2024-05-19 04:07:55.069623,15.492815,"man with vr headset inside retro mall, in the style of lisa yuskavage, dustin yellin, miles johnston, keita morimoto, kuroda seiki, ozabu, john william godward, painterly, yoshitaka amano, moebius, beautiful lighting, miles johnston, klimt, louise zhang, james jean, terrence malick screenshots, ghibli"
71,True,141059804693408701391536837746842809558,768,50,195997.77178313167,2024-05-19 04:07:42.301186,2024-05-19 04:08:01.741679,19.440493,"cockatoo cobra alien costume, portrait, highly detailed, starwars, trending on artstation, characterdesign, sharp focus, illustration, digital matte painting, art by greg rutkowski "
72,True,233495618221298148687466312067195703372,256,50,200694.54945924,2024-05-19 04:07:47.000064,2024-05-19 04:08:02.082046,15.081982,"spritesheet game asset vector art, smooth style beeple, by thomas kinkade hearstone league of legends dofus overwatch "
73,True,176987293756906155239445857042583476964,512,50,202362.87194805976,2024-05-19 04:07:48.666946,2024-05-19 04:08:04.597412,15.930466,"black red and gold baroque detailed filigree prosthetic warhammer concept art "
74,True,265641758763312279139771316921389533347,512,50,204951.40268365067,2024-05-19 04:07:51.255037,2024-05-19 04:08:04.599727,13.34469,"cadaques church painted by van gogh "
75,True,170541642737675786560940641978886488145,768,50,207232.00414249144,2024-05-19 04:07:53.533771,2024-05-19 04:08:12.907826,19.374055,"dreamlike nightmare watercolor painting cute fumo plush girl in tattered ghostly robes in the flooded watchtower of a fallen civilization, long glowing wisps of trailing volumetric smoke, runic markings, deep focal depth f / 2. 8, vray "
76,True,78464754901864302511412634624193165403,512,50,211540.00545281445,2024-05-19 04:07:57.843545,2024-05-19 04:08:13.948745,16.1052,"perfectly symmetrical black red and gold baroque detailed filigree bdsm choker neckwear warhammer concept art, uv unwrapped texture, cgsociety "
78,True,276744302753297626449555479212253586892,512,50,215658.9017374253,2024-05-19 04:08:01.960289,2024-05-19 04:08:13.949952,11.989663,"galaxy jellyfish flying around emma watson angel, jellyfish floating in space, 2 d artwork by dom qwek, full side view, trending on polycount, artstation, 3 d modeling trident, hd, vray, 8 k, sharp high quality artwork in style of greg rutkowski, concept art, blizzard warcraft artwork, hearthstone card artwork "
79,True,312018928271780088484689739483213877266,256,50,217168.8601032602,2024-05-19 04:08:03.471292,2024-05-19 04:08:14.611095,11.139803,"perfectly symmetrical black red and gold baroque detailed filigree fractal fantasy warhammer concept art, uv unwrapped texture, cgsociety "
77,True,327873228414200664381200864336217216992,256,50,213503.07810475415,2024-05-19 04:07:59.805501,2024-05-19 04:08:14.612061,14.80656,"2 0 megapixels, 3 2 k definition, light from below, fashion photography, elegant, precise intricate dinosaur, precise intricate award winning best quality close up photo by peter lindbergh of a best quality anthropomorphic dinosaur wearing sitting on a banker's chair, ultradetailed, ultrafine detail "
81,True,245602444512593735202491813757896531967,256,50,222419.22097212097,2024-05-19 04:08:08.720519,2024-05-19 04:08:23.827173,15.106654,"textless, schlieren, cinecolor, megapixel, perfectionism, crepuscular rays, natural lighting, sunlight, scattering, caustics, weta digital, vapor, hdr, mordancage, insanely detailed intricate, hypermaximalist, elegant, ornate, hyper realistic, super detailed, figures in the dark during sunrise "
82,True,122063685947656978401794396160823696428,256,50,225786.99906287956,2024-05-19 04:08:12.091150,2024-05-19 04:08:23.828225,11.737075,"textless, schlieren, cinecolor, hdr perfectionism, crisp natural lighting, sunlight, scattering, crepuscular rays, vapor, hdr, mordancage, weta, insanely detailed intricate, light semi - distant figures in the dark during sunrise, hypermaximalist, elegant, ornate, hyper realistic, super detailed "
80,True,298373473859234389398035946965385557026,768,50,220903.3883722354,2024-05-19 04:08:07.207489,2024-05-19 04:08:26.768194,19.560705,"tardigrade alien costume, portrait, highly detailed, starwars, trending on artstation, characterdesign, sharp focus, illustration, digital matte painting, art by greg rutkowski "
83,True,188689236418819659015586129812677048430,256,50,228308.75162270656,2024-05-19 04:08:14.609304,2024-05-19 04:08:30.116410,15.507106,"epic wondrous priceless aesthetically beautiful painting of fairytale castle towers rise above a tangled hedge of briars and roses, floral historical art, roses from the renaissance, trending on artstation, by a genius landscape artist "
84,True,221839406293339161508210261650867883135,512,50,229004.96779354208,2024-05-19 04:08:15.307553,2024-05-19 04:08:30.815002,15.507449,"textless, schlieren, cinecolor, imax, hdr perfectionism, crisp natural lighting, sunlight, scattering, crepuscular rays, vapor, hdr, mordancage, weta, insanely detailed intricate, light semi - distant figures in the dark during sunrise, hypermaximalist, elegant, ornate, hyper realistic, super detailed "
86,True,156293035752734586673537153231252693249,512,50,234480.30526193307,2024-05-19 04:08:20.782897,2024-05-19 04:08:33.321491,12.538594,"epic wondrous priceless aesthetically beautiful painting of fairytale castle towers rise above a tangled hedge of briars and roses, floral historical art, roses from the renaissance, trending on artstation, by a genius landscape artist "
85,True,185553021684049464236838213692378825524,512,50,231404.59571840824,2024-05-19 04:08:17.709099,2024-05-19 04:08:33.322805,15.613706,"perfectly symmetrical black red and gold art deco detailed filigree roman legion banner standard, warhammer concept art, uv unwrapped texture, cgsociety "
87,True,26268924312977989313144224974724542786,256,50,235562.39965140907,2024-05-19 04:08:21.864258,2024-05-19 04:08:37.033656,15.169398,"textless, schlieren, cinecolor, imax, hdr perfectionism, crisp natural lighting, sunlight, scattering, crepuscular rays, vapor, hdr, mordancage, weta, insanely detailed intricate, light semi - distant figures in the dark during sunrise, hypermaximalist, elegant, ornate, hyper realistic, super detailed "
88,True,169237244346248511670568105382643680344,256,50,240564.21055579677,2024-05-19 04:08:26.865649,2024-05-19 04:08:41.993734,15.128085,"textless, schlieren, cinecolor, imax, hdr perfectionism, crisp natural lighting, sunlight, scattering, crepuscular rays, vapor, hdr, mordancage, weta, insanely detailed intricate, light semi - distant figures in the dark during sunrise, hypermaximalist, elegant, ornate, hyper realistic, super detailed "
89,True,132922097228805316386437512796509943256,768,50,241564.8080634089,2024-05-19 04:08:27.866961,2024-05-19 04:08:48.271155,20.404194,"epic wondrous priceless aesthetically beautiful painting of fairytale castle towers rise above a tangled hedge of briars and roses, floral historical art, roses from the renaissance, trending on artstation, by a genius landscape artist "
90,True,51694474458639487072481389532590805148,768,50,242736.2292243401,2024-05-19 04:08:29.037793,2024-05-19 04:08:48.272925,19.235132,"shark alien costume, portrait, highly detailed, starwars, trending on artstation, characterdesign, sharp focus, illustration, digital matte painting, art by greg rutkowski "
91,True,276372139975741875709575456679113076336,768,50,244208.2617166176,2024-05-19 04:08:30.509922,2024-05-19 04:08:49.882253,19.372331,"textless, schlieren, cinecolor, imax, hdr perfectionism, crisp natural lighting, sunlight, scattering, crepuscular rays, vapor, hdr, mordancage, weta, insanely detailed intricate, light semi - distant figures in the dark during sunrise, hypermaximalist, elegant, ornate, hyper realistic, super detailed "
92,True,160036705324872357786818345768321416416,512,50,248414.10760912107,2024-05-19 04:08:34.716195,2024-05-19 04:08:53.770532,19.054337,"darkness surrounds me, head in dark clouds, headache, no way out, stuck in a loop, endless suffering "
93,True,300804069877259547714312858507935262968,256,50,248797.8822140927,2024-05-19 04:08:35.099256,2024-05-19 04:08:54.015277,18.916021,"epic wondrous priceless aesthetically beautiful painting of fairytale castle towers rise above a tangled hedge of briars and roses, floral historical fantasy art, roses from the renaissance, trending on artstation, by a genius landscape artist "
94,True,113957025635601921188287869664892253375,768,50,251489.40798421597,2024-05-19 04:08:37.791394,2024-05-19 04:08:58.305417,20.514023,"textless, schlieren, cinecolor, imax, hdr perfectionism, crisp natural lighting, sunlight, scattering, crepuscular rays, vapor, hdr, mordancage, weta, insanely detailed intricate, light semi - distant figures in the dark during sunrise, hypermaximalist, elegant, ornate, hyper realistic, super detailed "
95,True,306966259613325499921411693178908696129,512,50,256039.4750240065,2024-05-19 04:08:42.341078,2024-05-19 04:08:59.082064,16.740986,"koifish alien costume, portrait, highly detailed, starwars, trending on artstation, characterdesign, sharp focus, illustration, digital matte painting, art by greg rutkowski "
