index,success,request_id,resolution,step,delay_time,start_time,end_time,time_consumption,prompt
42,False,None,512,50,53293.223237000006,2024-05-18 04:19:58.785794,2024-05-18 04:20:13.878525,15.092731,"textless, schlieren, cinecolor, imax, hdr perfectionism, crisp natural lighting, sunlight, scattering, vapor, hdr, mordancage, weta, insanely detailed intricate, hypermaximalist, elegant, light semi - distant figures in the dark during sunrise in a glade, ornate, hyper realistic, super detailed "
41,False,None,512,50,50191.421821,2024-05-18 04:19:55.681502,2024-05-18 04:20:13.879185,18.197683,"victorian style ballerina party in the hall of mirrors "
39,False,None,768,50,48128.434274,2024-05-18 04:19:53.620996,2024-05-18 04:20:13.879653,20.258657,"casino interior environment concept art, casino gaming interior environment concept art wide angle for 3 d game art unity, award winning artstation "
43,False,None,256,50,53432.638204,2024-05-18 04:19:58.922759,2024-05-18 04:20:13.880084,14.957325,"flower of sarcandra glabra, encyclopedia "
40,False,None,256,50,48925.429043,2024-05-18 04:19:54.416042,2024-05-18 04:20:13.880844,19.464802,"textless, schlieren, cinecolor, imax, hdr perfectionism, crisp natural lighting, sunlight, scattering, vapor, hdr, mordancage, weta, insanely detailed intricate, hypermaximalist, elegant, light semi - distant figures in the dark during sunrise in an enchanted glade, ornate, hyper realistic, super detailed "
38,True,220627593034432885503271617443357182455,768,50,45023.216439,2024-05-18 04:19:50.513536,2024-05-18 04:20:13.891687,23.378151,"great old ones, yog - sothoth, r'lyeh, shub - niggurath, tentacles horrors lovecraft, cosmic horror, close up dragon eyes orb glow iridescent, psycho nebula colors, galaxy nebula planets, photoluminescence reflective spectral colors, award winning photograph, unreal engine, realism "
44,True,299671230585833438857196171257964484885,512,50,58099.589783,2024-05-18 04:20:03.593630,2024-05-18 04:20:20.922455,17.328825,"great old ones, yog - sothoth, r'lyeh, shub - niggurath, tentacles horrors lovecraft, cosmic horror, close up dragon eyes orb glow iridescent, psycho nebula colors, galaxy nebula planets, photoluminescence reflective spectral colors, award winning photograph, unreal engine, realism, picture taken by gammell "
46,False,None,768,50,59761.270046,2024-05-18 04:20:05.251113,2024-05-18 04:20:21.081698,15.830585,"textless, cinecolor, textless, imax, hdr perfectionism, crisp natural lighting, sunlight, scattering, vapor, hdr, mordancage, weta, insanely detailed intricate, hypermaximalist, elegant, light dark semi - distant figures in the dark during sunrise in an enchanted glade, ornate, hyper realistic, super detailed "
45,True,182570874905313316715125749919319052841,256,50,59511.368625,2024-05-18 04:20:05.002659,2024-05-18 04:20:21.086198,16.083539,"painting of a victorian style ballerina party in the hall of mirrors, impressionism "
47,True,224290985098793825418074566964827332053,256,50,60352.475417,2024-05-18 04:20:05.842898,2024-05-18 04:20:21.087805,15.244907,"an elegant goddess with luminous hair, flowing lightpainting swirling around her, highly detailed, photorealistic, neon rim lighting, surrounded by lake, reflections, smooth, sharp focus, ultrawide, final fantasy, art by irakli nadar and lindsay adler and dani olivier and michael bosanko and adolphe bouguereau "
52,False,None,512,50,65370.170039,2024-05-18 04:20:10.860771,2024-05-18 04:20:24.738156,13.877385,"hibiscus rosa - sinensis infographic "
51,False,None,512,50,64029.008699,2024-05-18 04:20:09.518494,2024-05-18 04:20:24.738779,15.220285,"the temple of artemis at ephesus, ceremony in honor of the goddess artemis, isometric view 4 5 degree, so beautiful, by lliam brazier, petros afshar, peter mohrbacher and victo ngai, contest winner on behance "
49,False,None,768,50,63452.614415,2024-05-18 04:20:08.943586,2024-05-18 04:20:24.739210,15.795624,"an elegant goddess with luminous hair, flowing lightpainting swirling around her, highly detailed, photorealistic, neon rim lighting, surrounded by lake, reflections, smooth, sharp focus, ultrawide, final fantasy, art by irakli nadar and lindsay adler and dani olivier and michael bosanko and adolphe bouguereau "
48,False,None,768,50,62204.532336,2024-05-18 04:20:07.696045,2024-05-18 04:20:24.739896,17.043851,"textless, cinecolor, textless, imax, hdr perfectionism, crisp natural lighting, sunlight, scattering, vapor, hdr, mordancage, weta, insanely detailed intricate, hypermaximalist, elegant, light dark semi - distant figures in the dark during sunrise in an enchanted palace, ornate, hyper realistic, super detailed "
50,True,228939184335042887316057349835191153478,512,50,63976.764491,2024-05-18 04:20:09.467378,2024-05-18 04:20:24.933645,15.466267,"ice cream sunday, delicious, glistening, chocolate sauce, marshmallows, highly detailed, octane render, 8 k, ultra fine hyper realistic detailed, neon rim lighting, reflections, smooth, sharp focus, 3 d rendering "
53,True,178548344246168232573813033067171798425,256,50,69627.432235,2024-05-18 04:20:15.118432,2024-05-18 04:20:35.551886,20.433454,"an elegant goddess with luminous hair, flowing lightpainting swirling around her, highly detailed, photorealistic, neon rim lighting, surrounded by lake, reflections, smooth, sharp focus, ultrawide, final fantasy, art by irakli nadar and lindsay adler and dani olivier and michael bosanko and adolphe bouguereau "
55,False,None,768,50,72381.893112,2024-05-18 04:20:17.872825,2024-05-18 04:20:35.833751,17.960926,"hibiscus rosa - sinensis, hand painted "
54,True,168640326674746249076664628148202971296,512,50,71037.867452,2024-05-18 04:20:16.529206,2024-05-18 04:20:35.839588,19.310382,"the temple of artemis at ephesus, ceremony in honor of the goddess artemis, so beautiful, by lliam brazier, petros afshar, peter mohrbacher and victo ngai, contest winner on behance "
56,True,44900738759142847258187402755724262213,512,50,79528.693589,2024-05-18 04:20:25.018675,2024-05-18 04:20:44.561628,19.542953,"an elegant goddess with luminous hair, flowing lightpainting swirling around her, highly detailed, photorealistic, neon rim lighting, surrounded by lake, reflections, smooth, sharp focus, ultrawide, final fantasy, art by irakli nadar and lindsay adler and dani olivier and michael bosanko and adolphe bouguereau "
57,True,226792533284243322364742245631381174862,512,50,80691.24806,2024-05-18 04:20:26.180646,2024-05-18 04:20:44.564926,18.38428,"happy adriana lima, by mark ryden "
60,False,None,512,50,83565.52773,2024-05-18 04:20:29.056327,2024-05-18 04:20:44.696228,15.639901,"everything is dharma, like a dream bubble, like dew and like electricity. should be viewed as such "
59,False,None,512,50,82263.04229799999,2024-05-18 04:20:27.753731,2024-05-18 04:20:44.696738,16.943007,"cute fumo plush horned deer girl in the verdant bluff of the flooded heavenly graveyard, melted film, thick mist blowing in the wind, gothic light wraith ghost maiden in tattered robes, milky white wisps of smoky wraiths, deep zoom nikon f / 2. 8, bokeh, volumetric fog in uneven medium, sepia vignette with scratches, vray "
61,False,None,256,50,84115.529369,2024-05-18 04:20:29.606115,2024-05-18 04:20:44.697146,15.091031,"black red and gold baroque detailed filigree bdsm collar!!!!! worn around the neck, warhammer concept art "
63,False,None,256,50,86121.828228,2024-05-18 04:20:31.612322,2024-05-18 04:20:44.697797,13.085475,"black red and gold baroque detailed filigree carpet, flat texture design, warhammer concept art "
58,True,13093883597583661092775894024963146013,256,50,81404.66762899999,2024-05-18 04:20:26.895592,2024-05-18 04:20:44.698883,17.803291,"an elegant goddess, flowing lightpainting swirling around her, highly detailed, photorealistic, surrounded by lake, reflections, smooth, sharp focus, ultrawide, art by lindsay adler and dani olivier and michael bosanko "
64,False,None,768,50,88130.67533900001,2024-05-18 04:20:33.623440,2024-05-18 04:20:49.426616,15.803176,"spritesheet game asset vector art, smooth style beeple, by thomas kinkade hearstone league of legends dofus overwatch "
62,True,176514421254635185665116271666585236905,768,50,85613.087104,2024-05-18 04:20:31.103550,2024-05-18 04:20:50.996329,19.892779,"portrait of man and ghost outside office building, cynical realism, painterly, yoshitaka amano, miles johnston, moebius, beautiful lighting, miles johnston, klimt, tendrils, in the style of, louise zhang, victor charreton, james jean, two figures "
65,True,189434950066500725122147019373642648440,256,50,92113.595196,2024-05-18 04:20:37.606434,2024-05-18 04:20:58.294848,20.688414,"an elegant goddess, flowing lightpainting swirling around her, highly detailed, photorealistic, surrounded by lake, reflections, smooth, sharp focus, ultrawide, art by lindsay adler and dani olivier and michael bosanko "
68,False,None,256,50,94880.30972,2024-05-18 04:20:40.371874,2024-05-18 04:20:58.422727,18.050853,"a young greek god wearing modern clothing. fashion. character design. realistic. sharp focus. elaborate. highly detailed. cumulonimbus. surrealism. trending on artstation. by bussiere. krenz cushart sachin teng. rhads. "
69,False,None,768,50,96373.395541,2024-05-18 04:20:41.864923,2024-05-18 04:20:58.423278,16.558355,"spritesheet game asset vector art, smooth style beeple, by thomas kinkade hearstone league of legends dofus overwatch "
67,False,None,768,50,93580.173808,2024-05-18 04:20:39.070447,2024-05-18 04:20:58.423691,19.353244,"jesse pinkman as a bodybuilder "
66,True,225698244576150533190447633984825063961,512,50,93561.95437,2024-05-18 04:20:39.053192,2024-05-18 04:20:58.429000,19.375808,"portrait of woman with rainbow face in white fur coat, cynical realism, peter furguson painterly, yoshitaka amano, miles johnston, moebius, beautiful lighting, miles johnston, klimt, tendrils, in the style of, louise zhang, victor charreton, james jean, two figures, terrence malick "
72,False,None,768,50,104895.386566,2024-05-18 04:20:50.385983,2024-05-18 04:21:05.070341,14.684358,"spritesheet game asset vector art, smooth style beeple, by thomas kinkade hearstone league of legends dofus overwatch "
75,False,None,512,50,105798.671821,2024-05-18 04:20:51.290071,2024-05-18 04:21:05.070699,13.780628,"dreamlike nightmare watercolor painting cute fumo plush girl in tattered ghostly robes in the flooded watchtower of a fallen civilization, long glowing wisps of trailing volumetric smoke, runic markings, deep focal depth f / 2. 8, vray "
71,False,None,768,50,103945.275108,2024-05-18 04:20:49.435258,2024-05-18 04:21:05.070964,15.635706,"cockatoo cobra alien costume, portrait, highly detailed, starwars, trending on artstation, characterdesign, sharp focus, illustration, digital matte painting, art by greg rutkowski "
73,True,70011635420861254503662707121678083259,256,50,104971.822468,2024-05-18 04:20:50.462788,2024-05-18 04:21:05.074807,14.612019,"black red and gold baroque detailed filigree prosthetic warhammer concept art "
70,True,23490258555654478589803308229083217548,256,50,101138.180038,2024-05-18 04:20:46.629594,2024-05-18 04:21:05.076081,18.446487,"man with vr headset inside retro mall, in the style of lisa yuskavage, dustin yellin, miles johnston, keita morimoto, kuroda seiki, ozabu, john william godward, painterly, yoshitaka amano, moebius, beautiful lighting, miles johnston, klimt, louise zhang, james jean, terrence malick screenshots, ghibli"
74,True,301028891122017727581949338723708546528,256,50,105771.75165,2024-05-18 04:20:51.261989,2024-05-18 04:21:05.077572,13.815583,"cadaques church painted by van gogh "
76,True,127612234765274210889166271783654464136,768,50,106575.843006,2024-05-18 04:20:52.066643,2024-05-18 04:21:16.043922,23.977279,"perfectly symmetrical black red and gold baroque detailed filigree bdsm choker neckwear warhammer concept art, uv unwrapped texture, cgsociety "
77,True,76209448581650659921634032346689895792,256,50,111764.603174,2024-05-18 04:20:57.259834,2024-05-18 04:21:16.180900,18.921066,"2 0 megapixels, 3 2 k definition, light from below, fashion photography, elegant, precise intricate dinosaur, precise intricate award winning best quality close up photo by peter lindbergh of a best quality anthropomorphic dinosaur wearing sitting on a banker's chair, ultradetailed, ultrafine detail "
78,True,306502943226762485879259914504617229224,256,50,112358.495789,2024-05-18 04:20:57.848594,2024-05-18 04:21:16.183139,18.334545,"galaxy jellyfish flying around emma watson angel, jellyfish floating in space, 2 d artwork by dom qwek, full side view, trending on polycount, artstation, 3 d modeling trident, hd, vray, 8 k, sharp high quality artwork in style of greg rutkowski, concept art, blizzard warcraft artwork, hearthstone card artwork "
79,False,None,768,50,113232.690834,2024-05-18 04:20:58.723316,2024-05-18 04:21:16.250257,17.526941,"perfectly symmetrical black red and gold baroque detailed filigree fractal fantasy warhammer concept art, uv unwrapped texture, cgsociety "
80,True,286794076091366621025483021348700048087,256,50,114788.522202,2024-05-18 04:21:00.280061,2024-05-18 04:21:16.252584,15.972523,"tardigrade alien costume, portrait, highly detailed, starwars, trending on artstation, characterdesign, sharp focus, illustration, digital matte painting, art by greg rutkowski "
82,True,302838937342415581935744621379958723901,512,50,120959.38751,2024-05-18 04:21:06.450386,2024-05-18 04:21:29.450228,22.999842,"textless, schlieren, cinecolor, hdr perfectionism, crisp natural lighting, sunlight, scattering, crepuscular rays, vapor, hdr, mordancage, weta, insanely detailed intricate, light semi - distant figures in the dark during sunrise, hypermaximalist, elegant, ornate, hyper realistic, super detailed "
84,False,None,768,50,122395.706128,2024-05-18 04:21:07.886607,2024-05-18 04:21:30.349482,22.462875,"textless, schlieren, cinecolor, imax, hdr perfectionism, crisp natural lighting, sunlight, scattering, crepuscular rays, vapor, hdr, mordancage, weta, insanely detailed intricate, light semi - distant figures in the dark during sunrise, hypermaximalist, elegant, ornate, hyper realistic, super detailed "
87,False,None,256,50,129329.133886,2024-05-18 04:21:14.820335,2024-05-18 04:21:30.350059,15.529724,"textless, schlieren, cinecolor, imax, hdr perfectionism, crisp natural lighting, sunlight, scattering, crepuscular rays, vapor, hdr, mordancage, weta, insanely detailed intricate, light semi - distant figures in the dark during sunrise, hypermaximalist, elegant, ornate, hyper realistic, super detailed "
83,False,None,768,50,121285.248107,2024-05-18 04:21:06.775894,2024-05-18 04:21:30.350475,23.574581,"epic wondrous priceless aesthetically beautiful painting of fairytale castle towers rise above a tangled hedge of briars and roses, floral historical art, roses from the renaissance, trending on artstation, by a genius landscape artist "
85,False,None,256,50,125066.693492,2024-05-18 04:21:10.556818,2024-05-18 04:21:30.351073,19.794255,"perfectly symmetrical black red and gold art deco detailed filigree roman legion banner standard, warhammer concept art, uv unwrapped texture, cgsociety "
86,False,None,256,50,126015.024075,2024-05-18 04:21:11.506531,2024-05-18 04:21:30.351445,18.844914,"epic wondrous priceless aesthetically beautiful painting of fairytale castle towers rise above a tangled hedge of briars and roses, floral historical art, roses from the renaissance, trending on artstation, by a genius landscape artist "
81,True,41561378832151213053180446607966422029,768,50,117620.838465,2024-05-18 04:21:03.113196,2024-05-18 04:21:30.360688,27.247492,"textless, schlieren, cinecolor, megapixel, perfectionism, crepuscular rays, natural lighting, sunlight, scattering, caustics, weta digital, vapor, hdr, mordancage, insanely detailed intricate, hypermaximalist, elegant, ornate, hyper realistic, super detailed, figures in the dark during sunrise "
88,True,47731997871809578151401825024846149002,256,50,132716.206563,2024-05-18 04:21:18.208379,2024-05-18 04:21:35.322243,17.113864,"textless, schlieren, cinecolor, imax, hdr perfectionism, crisp natural lighting, sunlight, scattering, crepuscular rays, vapor, hdr, mordancage, weta, insanely detailed intricate, light semi - distant figures in the dark during sunrise, hypermaximalist, elegant, ornate, hyper realistic, super detailed "
90,False,None,768,50,133265.68776,2024-05-18 04:21:18.756479,2024-05-18 04:21:35.559748,16.803269,"shark alien costume, portrait, highly detailed, starwars, trending on artstation, characterdesign, sharp focus, illustration, digital matte painting, art by greg rutkowski "
93,False,None,256,50,137130.36650099998,2024-05-18 04:21:22.621863,2024-05-18 04:21:35.560280,12.938417,"epic wondrous priceless aesthetically beautiful painting of fairytale castle towers rise above a tangled hedge of briars and roses, floral historical fantasy art, roses from the renaissance, trending on artstation, by a genius landscape artist "
89,False,None,768,50,132831.900539,2024-05-18 04:21:18.321883,2024-05-18 04:21:35.560730,17.238847,"epic wondrous priceless aesthetically beautiful painting of fairytale castle towers rise above a tangled hedge of briars and roses, floral historical art, roses from the renaissance, trending on artstation, by a genius landscape artist "
91,True,261121097213263863339239572344076572884,512,50,133278.222094,2024-05-18 04:21:18.767777,2024-05-18 04:21:35.565498,16.797721,"textless, schlieren, cinecolor, imax, hdr perfectionism, crisp natural lighting, sunlight, scattering, crepuscular rays, vapor, hdr, mordancage, weta, insanely detailed intricate, light semi - distant figures in the dark during sunrise, hypermaximalist, elegant, ornate, hyper realistic, super detailed "
97,False,None,256,50,141744.76345899998,2024-05-18 04:21:27.237152,2024-05-18 04:21:39.738705,12.501553,"textless, schlieren, cinecolor, imax, hdr perfectionism, crisp natural lighting, sunlight, scattering, crepuscular rays, vapor, hdr, mordancage, weta, insanely detailed intricate, light semi - distant figures in the dark during sunrise, hypermaximalist, elegant, ornate, hyper realistic, super detailed "
96,False,None,512,50,140671.700259,2024-05-18 04:21:26.162913,2024-05-18 04:21:39.739504,13.576591,"textless, schlieren, cinecolor, imax, hdr perfectionism, crisp natural lighting, sunlight, scattering, crepuscular rays, vapor, hdr, mordancage, weta, insanely detailed intricate, light semi - distant figures in the dark during sunrise, hypermaximalist, elegant, ornate, hyper realistic, super detailed "
94,False,None,768,50,139585.409797,2024-05-18 04:21:25.077642,2024-05-18 04:21:39.874020,14.796378,"textless, schlieren, cinecolor, imax, hdr perfectionism, crisp natural lighting, sunlight, scattering, crepuscular rays, vapor, hdr, mordancage, weta, insanely detailed intricate, light semi - distant figures in the dark during sunrise, hypermaximalist, elegant, ornate, hyper realistic, super detailed "
92,True,287100917307045755881843789087252741687,768,50,135741.325629,2024-05-18 04:21:21.231627,2024-05-18 04:21:40.615336,19.383709,"darkness surrounds me, head in dark clouds, headache, no way out, stuck in a loop, endless suffering "
99,False,None,768,50,142600.74098899998,2024-05-18 04:21:28.090998,2024-05-18 04:21:45.071794,16.980796,"spritesheet game asset vector art, smooth style beeple, by thomas kinkade hearstone league of legends dofus overwatch "
98,False,None,768,50,141985.099794,2024-05-18 04:21:27.476455,2024-05-18 04:21:45.072492,17.596037,"textless, schlieren, cinecolor, imax, hdr perfectionism, crisp natural lighting, sunlight, scattering, crepuscular rays, vapor, hdr, mordancage, weta, insanely detailed intricate, light semi - distant figures in the dark during sunrise, hypermaximalist, elegant, ornate, hyper realistic, super detailed "
95,True,292776523976565084810485698272162724762,768,50,139995.433428,2024-05-18 04:21:25.486259,2024-05-18 04:21:45.080658,19.594399,"koifish alien costume, portrait, highly detailed, starwars, trending on artstation, characterdesign, sharp focus, illustration, digital matte painting, art by greg rutkowski "
