index,success,request_id,resolution,step,delay_time,start_time,end_time,time_consumption,prompt
9,True,316775033765435869146672512429000856128,512,50,69895.05461240574,2024-05-19 02:23:52.710310,2024-05-19 02:24:39.189604,46.479294,"portrait of 6 ix 9 ine with facial tattoos as gothic dc superhero, 9 0 s noir, realism, extremely detailed, 8 k "
11,True,107645316007118234614195261874810813399,512,50,90288.34198274872,2024-05-19 02:24:13.105463,2024-05-19 02:24:39.191115,26.085652,"a werewolf riding in a gondola, 8 k, vacation photo, trending online, award - winning, "
12,True,301792679234879852071702185020109367785,1024,50,92563.67689714608,2024-05-19 02:24:15.377995,2024-05-19 02:24:59.858805,44.48081,"ice cream sunday, delicious, glistening, chocolate sauce, marshmallows, highly detailed, super micro, octane render, 8 k, 3 d rendering, close - up view, fill - in light, bokeh "
13,True,229053075892862653961008252917736607243,512,50,101494.96953563218,2024-05-19 02:24:24.308792,2024-05-19 02:25:05.494308,41.185516,"portrait of a beautiful host from westworld, painting by daniel sprick and jeremy mann and lucien freud and james jean, cinematic lighting, hyperrealism, high resolution, 4 k "
14,True,303338946930418898065419170390594242520,768,50,107065.22235973996,2024-05-19 02:24:29.883653,2024-05-19 02:25:11.918540,42.034887,"bokeh "
15,True,147925589435659192405057924515158988259,512,50,120015.02280942336,2024-05-19 02:24:42.830669,2024-05-19 02:25:23.089773,40.259104,"roulette wheel made from pizza "
16,True,28225880479660662019085685654856927630,1024,50,124596.9135714258,2024-05-19 02:24:47.413036,2024-05-19 02:25:31.605210,44.192174,"great space pilgrimage, highly detailed, masterpiece, concept art, illustration, journey, scifi, beautiful, deep, thought provoking, trending on artstation, art by stuart lippincott and paul chadeisson "
17,True,138157267633291055357228511842245088727,1024,50,130209.36989395418,2024-05-19 02:24:53.027529,2024-05-19 02:25:31.607154,38.579625,"ice cream sunday, delicious, glistening, chocolate sauce, marshmallows, highly detailed, super micro, octane render, 8 k, 3 d rendering, close - up view, fill - in light, bokeh "
18,True,270705501314910727529302973242903160204,768,50,149512.050861172,2024-05-19 02:25:12.325135,2024-05-19 02:25:55.145276,42.820141,"a swarm of wild bees demonstrating against earth pollution, realistic bee insects holding a demonstration sign on a bavarian alpine farmer fields, field flowers, sunset, dramatic angle, hopeless, dynamic pose, mountains in the background, 8 k hdr pixiv dslr photo by makoto shinkai ilya kuvshinov and wojtek fus "
19,True,132027230254224752516283901060080973432,768,50,156985.09918147803,2024-05-19 02:25:19.802006,2024-05-19 02:25:55.152388,35.350382,"portrait of goth 6 ix 9 ine with facial tattoos as dc superhero, fantasy 9 0 s noir painting, realism, extremely detailed, 8 k "
20,True,186007817314979370383181429607027596170,1024,50,169095.2000486634,2024-05-19 02:25:31.908101,2024-05-19 02:26:16.078759,44.170658,"textless, schlieren, cinecolor, imax, hdr perfectionism, crisp natural lighting, sunlight, scattering, crepuscular rays, vapor, hdr, mordancage, weta, insanely detailed intricate, light semi - distant figures in the dark during sunrise, hypermaximalist, elegant, ornate, hyper realistic, super detailed "
21,True,181233246521190560293549664306572415663,768,50,172011.1253397407,2024-05-19 02:25:34.826344,2024-05-19 02:26:17.181257,42.354913,"textless, schlieren, cinecolor, imax, hdr perfectionism, crisp natural lighting, sunlight, scattering, crepuscular rays, vapor, hdr, mordancage, weta, insanely detailed intricate, light semi - distant figures in the dark during sunrise, hypermaximalist, elegant, ornate, hyper realistic, super detailed "
22,True,232820497446756029054868330528678391343,512,50,178626.09618037802,2024-05-19 02:25:41.441476,2024-05-19 02:26:23.948079,42.506603,"portrait of a beautiful host from westworld by daniel sprick and lucien freud and james jean, cinematic lighting, hyperrealism, high resolution, 4 k "
23,True,156890102592020971592311844888826863981,512,50,181923.5093616767,2024-05-19 02:25:44.739459,2024-05-19 02:26:23.950236,39.210777,"textless, schlieren, cinecolor, imax, hdr perfectionism, crisp natural lighting, sunlight, scattering, vapor, hdr, mordancage, weta, insanely detailed intricate, light semi - distant figures in the dark during sunrise, hypermaximalist, elegant, ornate, hyper realistic, super detailed "
25,True,133797989737004755635826215228932820177,512,50,189110.16716915785,2024-05-19 02:25:51.924078,2024-05-19 02:26:23.953131,32.029053,"textless, schlieren, cinecolor, imax, hdr perfectionism, crisp natural lighting, sunlight, scattering, vapor, hdr, mordancage, weta, insanely detailed intricate, light semi - distant figures in the dark during sunrise, hypermaximalist, elegant, ornate, hyper realistic, super detailed "
24,True,305881051904655405057041114233881569443,768,50,187525.62471416293,2024-05-19 02:25:50.344248,2024-05-19 02:26:32.371923,42.027675,"gothic 6 ix 9 ine as joker, nolan movie style, photorealistic portrait, extremely detailed, thriller, 8 k, digital quality "
26,True,339659823608415256130358103253188066569,1024,50,206466.0028065873,2024-05-19 02:26:09.288007,2024-05-19 02:26:53.687581,44.399574,"fantasy art of a baby angel with m 4 a 1, haven "
27,True,65870400748871877705120383471221324935,1024,50,215946.7231930176,2024-05-19 02:26:18.761142,2024-05-19 02:27:03.404600,44.643458,"johnny got his gun, 8 k, stock photography, detailed, high res, professional, award - winning, "
28,True,199711128120676413187256720728244499085,768,50,218133.92693190055,2024-05-19 02:26:20.948619,2024-05-19 02:27:05.997684,45.049065,"textless, schlieren, cinecolor, imax, hdr perfectionism, crisp natural lighting, sunlight, scattering, vapor, hdr, mordancage, weta, insanely detailed intricate, light semi - distant figures in the dark during sunrise, hypermaximalist, elegant, ornate, hyper realistic, super detailed "
29,True,65371289163337072935678711816342135165,768,50,223635.87717633173,2024-05-19 02:26:26.450565,2024-05-19 02:27:08.927397,42.476832,"textless, schlieren, cinecolor, imax, hdr perfectionism, crisp natural lighting, sunlight, scattering, vapor, hdr, mordancage, weta, insanely detailed intricate, light semi - distant figures in the dark during sunrise, hypermaximalist, elegant, ornate, hyper realistic, super detailed "
30,True,117865353176341671792789222713689588747,512,50,229833.1333324013,2024-05-19 02:26:32.645522,2024-05-19 02:27:14.861510,42.215988,"portrait of a beautiful host from westworld, painting by daniel sprick and lucien freud, cinematic lighting, hyperrealism, high resolution, 4 k "
31,True,312325067289629419219807811966214444185,768,50,235597.9857051782,2024-05-19 02:26:38.416573,2024-05-19 02:27:21.427899,43.011326,"ice cream sunday, delicious, glistening, chocolate sauce, marshmallows, highly detailed, octane render, 8 k, 3 d rendering, close - up view "
33,False,None,1024,50,250799.6046418181,2024-05-19 02:26:53.617170,2024-05-19 02:27:34.263956,40.646786,"kodak portra 4 0 0, flashlight, muted colours, 1 9 2 0 s style, long shot, a large large square square picture frame near by a window, vivid photo of a room with concrete walls, tiny gaussian blur, haze, depth of field, 1 9 6 0 s bauhaus style scandinavian metal furniture "
32,True,296166375964046494807478122495800674271,1024,50,239541.76406045404,2024-05-19 02:26:42.359502,2024-05-19 02:27:34.283951,51.924449,"textless, schlieren, cinecolor, imax, hdr perfectionism, crisp natural lighting, sunlight, scattering, vapor, hdr, mordancage, weta, insanely detailed intricate, hypermaximalist, elegant, light semi - distant figures in the dark during sunrise, ornate, hyper realistic, super detailed "
34,True,295626377404819695207561625683528716980,768,50,255182.867318488,2024-05-19 02:26:57.999743,2024-05-19 02:27:41.843674,43.843931,"portrait of a beautiful host from westworld, painting by daniel sprick and lucien freud and william bouguereau, cinematic lighting, high resolution, 4 k "
35,True,337707013872365674102359111166578987231,512,50,259276.67834643432,2024-05-19 02:27:02.093156,2024-05-19 02:27:44.383197,42.290041,"textless, schlieren, cinecolor, imax, hdr perfectionism, crisp natural lighting, sunlight, scattering, vapor, hdr, mordancage, weta, insanely detailed intricate, hypermaximalist, elegant, light semi - distant figures in the dark during sunrise in a glade, ornate, hyper realistic, super detailed "
37,True,327557373990588643154155897259943507773,1024,50,273421.5720537902,2024-05-19 02:27:16.235945,2024-05-19 02:28:04.731971,48.496026,"sarcandra glabra "
36,True,108310032160618220024440964856372747893,768,50,266045.9089114142,2024-05-19 02:27:08.858696,2024-05-19 02:28:06.979564,58.120868,"portrait of a beautiful host from westworld, painting by daniel sprick and william bouguereau, cinematic lighting, hyperrealism, high resolution, 4 k "
38,True,260645696332455855731134565558027981053,512,50,286773.6432975411,2024-05-19 02:27:29.590096,2024-05-19 02:28:11.454779,41.864683,"great old ones, yog - sothoth, r'lyeh, shub - niggurath, tentacles horrors lovecraft, cosmic horror, close up dragon eyes orb glow iridescent, psycho nebula colors, galaxy nebula planets, photoluminescence reflective spectral colors, award winning photograph, unreal engine, realism "
39,True,156811119256193833294513983578548201552,512,50,294768.0094838301,2024-05-19 02:27:37.584243,2024-05-19 02:28:21.754946,44.170703,"casino interior environment concept art, casino gaming interior environment concept art wide angle for 3 d game art unity, award winning artstation "
41,True,310885853725760200635369043073899187569,512,50,299095.25100729056,2024-05-19 02:27:41.907993,2024-05-19 02:28:21.758143,39.85015,"victorian style ballerina party in the hall of mirrors "
40,True,277562744485501056133156876665639288394,768,50,297592.56003702275,2024-05-19 02:27:40.407725,2024-05-19 02:28:22.945652,42.537927,"textless, schlieren, cinecolor, imax, hdr perfectionism, crisp natural lighting, sunlight, scattering, vapor, hdr, mordancage, weta, insanely detailed intricate, hypermaximalist, elegant, light semi - distant figures in the dark during sunrise in an enchanted glade, ornate, hyper realistic, super detailed "
43,False,None,1024,50,315573.4628187682,2024-05-19 02:27:58.386848,2024-05-19 02:28:35.792204,37.405356,"flower of sarcandra glabra, encyclopedia "
42,True,207899839718507437670013753125913847963,1024,50,307635.95681406854,2024-05-19 02:27:50.449915,2024-05-19 02:28:35.813968,45.364053,"textless, schlieren, cinecolor, imax, hdr perfectionism, crisp natural lighting, sunlight, scattering, vapor, hdr, mordancage, weta, insanely detailed intricate, hypermaximalist, elegant, light semi - distant figures in the dark during sunrise in a glade, ornate, hyper realistic, super detailed "
44,True,117702007554941106126003764825661302442,512,50,318197.0517979886,2024-05-19 02:28:01.012782,2024-05-19 02:28:45.730082,44.7173,"great old ones, yog - sothoth, r'lyeh, shub - niggurath, tentacles horrors lovecraft, cosmic horror, close up dragon eyes orb glow iridescent, psycho nebula colors, galaxy nebula planets, photoluminescence reflective spectral colors, award winning photograph, unreal engine, realism, picture taken by gammell "
45,True,231748709670528230866686734986300444459,1024,50,330316.6964873259,2024-05-19 02:28:13.130376,2024-05-19 02:28:59.247809,46.117433,"painting of a victorian style ballerina party in the hall of mirrors, impressionism "
47,False,None,512,50,348163.88470642484,2024-05-19 02:28:30.980373,2024-05-19 02:29:10.779649,39.799276,"an elegant goddess with luminous hair, flowing lightpainting swirling around her, highly detailed, photorealistic, neon rim lighting, surrounded by lake, reflections, smooth, sharp focus, ultrawide, final fantasy, art by irakli nadar and lindsay adler and dani olivier and michael bosanko and adolphe bouguereau "
46,True,225760632835393913069297838545688929113,512,50,340226.20342480845,2024-05-19 02:28:23.039200,2024-05-19 02:29:10.785376,47.746176,"textless, cinecolor, textless, imax, hdr perfectionism, crisp natural lighting, sunlight, scattering, vapor, hdr, mordancage, weta, insanely detailed intricate, hypermaximalist, elegant, light dark semi - distant figures in the dark during sunrise in an enchanted glade, ornate, hyper realistic, super detailed "
48,True,311994432690133884454001941333928395933,1024,50,357428.4365871308,2024-05-19 02:28:40.244611,2024-05-19 02:29:31.458871,51.21426,"textless, cinecolor, textless, imax, hdr perfectionism, crisp natural lighting, sunlight, scattering, vapor, hdr, mordancage, weta, insanely detailed intricate, hypermaximalist, elegant, light dark semi - distant figures in the dark during sunrise in an enchanted palace, ornate, hyper realistic, super detailed "
50,False,None,512,50,368467.7454395573,2024-05-19 02:28:51.283283,2024-05-19 02:29:31.640308,40.357025,"ice cream sunday, delicious, glistening, chocolate sauce, marshmallows, highly detailed, octane render, 8 k, ultra fine hyper realistic detailed, neon rim lighting, reflections, smooth, sharp focus, 3 d rendering "
49,True,190993072291313327980711344790524082216,512,50,365329.56557061657,2024-05-19 02:28:48.144772,2024-05-19 02:29:31.645661,43.500889,"an elegant goddess with luminous hair, flowing lightpainting swirling around her, highly detailed, photorealistic, neon rim lighting, surrounded by lake, reflections, smooth, sharp focus, ultrawide, final fantasy, art by irakli nadar and lindsay adler and dani olivier and michael bosanko and adolphe bouguereau "
52,False,None,512,50,384326.8597741083,2024-05-19 02:29:07.141743,2024-05-19 02:29:45.123150,37.981407,"hibiscus rosa - sinensis infographic "
51,True,235496848234349121245536331758196630544,1024,50,376101.9993937792,2024-05-19 02:28:58.920266,2024-05-19 02:29:45.138138,46.217872,"the temple of artemis at ephesus, ceremony in honor of the goddess artemis, isometric view 4 5 degree, so beautiful, by lliam brazier, petros afshar, peter mohrbacher and victo ngai, contest winner on behance "
54,False,None,1024,50,391848.0393100797,2024-05-19 02:29:14.661504,2024-05-19 02:29:57.257683,42.596179,"the temple of artemis at ephesus, ceremony in honor of the goddess artemis, so beautiful, by lliam brazier, petros afshar, peter mohrbacher and victo ngai, contest winner on behance "
55,False,None,512,50,396833.55481808126,2024-05-19 02:29:19.650089,2024-05-19 02:29:57.258329,37.60824,"hibiscus rosa - sinensis, hand painted "
53,True,38838797557957418115527675224719928213,768,50,387467.0684905959,2024-05-19 02:29:10.282722,2024-05-19 02:29:57.266905,46.984183,"an elegant goddess with luminous hair, flowing lightpainting swirling around her, highly detailed, photorealistic, neon rim lighting, surrounded by lake, reflections, smooth, sharp focus, ultrawide, final fantasy, art by irakli nadar and lindsay adler and dani olivier and michael bosanko and adolphe bouguereau "
56,True,258603209111906218207916159106208091302,1024,50,404797.09559653,2024-05-19 02:29:27.618159,2024-05-19 02:30:14.945689,47.32753,"an elegant goddess with luminous hair, flowing lightpainting swirling around her, highly detailed, photorealistic, neon rim lighting, surrounded by lake, reflections, smooth, sharp focus, ultrawide, final fantasy, art by irakli nadar and lindsay adler and dani olivier and michael bosanko and adolphe bouguereau "
58,False,None,512,50,411199.1295388941,2024-05-19 02:29:34.013397,2024-05-19 02:30:19.972968,45.959571,"an elegant goddess, flowing lightpainting swirling around her, highly detailed, photorealistic, surrounded by lake, reflections, smooth, sharp focus, ultrawide, art by lindsay adler and dani olivier and michael bosanko "
57,True,141211784640303256276850154816848514154,768,50,409244.74518317176,2024-05-19 02:29:32.059100,2024-05-19 02:30:19.982720,47.92362,"happy adriana lima, by mark ryden "
59,True,329875912850492141324856534435713087977,512,50,425554.5472809655,2024-05-19 02:29:48.368125,2024-05-19 02:30:30.156935,41.78881,"cute fumo plush horned deer girl in the verdant bluff of the flooded heavenly graveyard, melted film, thick mist blowing in the wind, gothic light wraith ghost maiden in tattered robes, milky white wisps of smoky wraiths, deep zoom nikon f / 2. 8, bokeh, volumetric fog in uneven medium, sepia vignette with scratches, vray "
60,True,280152781806886702792192075884997801984,768,50,429738.454321579,2024-05-19 02:29:52.553771,2024-05-19 02:30:38.320902,45.767131,"everything is dharma, like a dream bubble, like dew and like electricity. should be viewed as such "
62,False,None,768,50,447163.9636547861,2024-05-19 02:30:09.980529,2024-05-19 02:30:47.945147,37.964618,"portrait of man and ghost outside office building, cynical realism, painterly, yoshitaka amano, miles johnston, moebius, beautiful lighting, miles johnston, klimt, tendrils, in the style of, louise zhang, victor charreton, james jean, two figures "
61,True,133239527651361524474750888480047674362,768,50,443319.2886028831,2024-05-19 02:30:06.135184,2024-05-19 02:30:48.983869,42.848685,"black red and gold baroque detailed filigree bdsm collar!!!!! worn around the neck, warhammer concept art "
63,True,329923530815351648434469972057842330744,1024,50,451491.8325707248,2024-05-19 02:30:14.309170,2024-05-19 02:31:00.129587,45.820417,"black red and gold baroque detailed filigree carpet, flat texture design, warhammer concept art "
64,True,121435953403963313151989976184857344956,1024,50,472419.1085856395,2024-05-19 02:30:35.232227,2024-05-19 02:31:21.971895,46.739668,"spritesheet game asset vector art, smooth style beeple, by thomas kinkade hearstone league of legends dofus overwatch "
65,True,279894631134163695350186709657469417922,512,50,481312.5502811973,2024-05-19 02:30:44.126124,2024-05-19 02:31:25.360092,41.233968,"an elegant goddess, flowing lightpainting swirling around her, highly detailed, photorealistic, surrounded by lake, reflections, smooth, sharp focus, ultrawide, art by lindsay adler and dani olivier and michael bosanko "
66,True,87470838802094001661941814590804281211,512,50,491240.65610498656,2024-05-19 02:30:54.054005,2024-05-19 02:31:25.364568,31.310563,"portrait of woman with rainbow face in white fur coat, cynical realism, peter furguson painterly, yoshitaka amano, miles johnston, moebius, beautiful lighting, miles johnston, klimt, tendrils, in the style of, louise zhang, victor charreton, james jean, two figures, terrence malick "
67,True,107613967849440811525302787102615318721,1024,50,497101.66738941066,2024-05-19 02:30:59.916716,2024-05-19 02:31:49.561522,49.644806,"jesse pinkman as a bodybuilder "
68,True,324305175326678921615621100707869173775,512,50,502022.25561733777,2024-05-19 02:31:04.836751,2024-05-19 02:31:50.029394,45.192643,"a young greek god wearing modern clothing. fashion. character design. realistic. sharp focus. elaborate. highly detailed. cumulonimbus. surrealism. trending on artstation. by bussiere. krenz cushart sachin teng. rhads. "
70,True,135792389481470722688210848769484439059,512,50,513385.6101607712,2024-05-19 02:31:16.202977,2024-05-19 02:31:50.033697,33.83072,"man with vr headset inside retro mall, in the style of lisa yuskavage, dustin yellin, miles johnston, keita morimoto, kuroda seiki, ozabu, john william godward, painterly, yoshitaka amano, moebius, beautiful lighting, miles johnston, klimt, louise zhang, james jean, terrence malick screenshots, ghibli"
69,True,154320780199086204029726334512087290911,768,50,509678.4495408621,2024-05-19 02:31:12.498813,2024-05-19 02:31:54.919503,42.42069,"spritesheet game asset vector art, smooth style beeple, by thomas kinkade hearstone league of legends dofus overwatch "
72,False,None,1024,50,527527.9191198234,2024-05-19 02:31:30.342159,2024-05-19 02:32:16.789309,46.44715,"spritesheet game asset vector art, smooth style beeple, by thomas kinkade hearstone league of legends dofus overwatch "
71,True,156967439520924082072828152466019661855,1024,50,525986.2621769913,2024-05-19 02:31:28.801316,2024-05-19 02:32:16.810541,48.009225,"cockatoo cobra alien costume, portrait, highly detailed, starwars, trending on artstation, characterdesign, sharp focus, illustration, digital matte painting, art by greg rutkowski "
74,True,339496349903173763930942297001941621568,1024,50,540593.6899451779,2024-05-19 02:31:43.408585,2024-05-19 02:32:16.829694,33.421109,"cadaques church painted by van gogh "
73,True,335818757733041735659131774396748023905,512,50,538277.547023642,2024-05-19 02:31:41.094348,2024-05-19 02:32:22.817494,41.723146,"black red and gold baroque detailed filigree prosthetic warhammer concept art "
75,True,124985460814176886783034204164854384715,512,50,546375.1743710779,2024-05-19 02:31:49.193482,2024-05-19 02:32:32.894260,43.700778,"dreamlike nightmare watercolor painting cute fumo plush girl in tattered ghostly robes in the flooded watchtower of a fallen civilization, long glowing wisps of trailing volumetric smoke, runic markings, deep focal depth f / 2. 8, vray "
77,True,37530110290239857643450800161279445005,512,50,561998.7282805224,2024-05-19 02:32:04.821080,2024-05-19 02:32:32.898122,28.077042,"2 0 megapixels, 3 2 k definition, light from below, fashion photography, elegant, precise intricate dinosaur, precise intricate award winning best quality close up photo by peter lindbergh of a best quality anthropomorphic dinosaur wearing sitting on a banker's chair, ultradetailed, ultrafine detail "
76,True,246887638689627079688710497407397457616,768,50,552208.6799098945,2024-05-19 02:31:55.021766,2024-05-19 02:32:37.029087,42.007321,"perfectly symmetrical black red and gold baroque detailed filigree bdsm choker neckwear warhammer concept art, uv unwrapped texture, cgsociety "
78,True,85019143678762105578842933841645998991,768,50,572566.5771481422,2024-05-19 02:32:15.389706,2024-05-19 02:33:00.590404,45.200698,"galaxy jellyfish flying around emma watson angel, jellyfish floating in space, 2 d artwork by dom qwek, full side view, trending on polycount, artstation, 3 d modeling trident, hd, vray, 8 k, sharp high quality artwork in style of greg rutkowski, concept art, blizzard warcraft artwork, hearthstone card artwork "
79,True,209742978910797548440464177631990489718,512,50,583612.9217227332,2024-05-19 02:32:26.429214,2024-05-19 02:33:08.073970,41.644756,"perfectly symmetrical black red and gold baroque detailed filigree fractal fantasy warhammer concept art, uv unwrapped texture, cgsociety "
80,True,287527327473777495575822616068323289700,768,50,590830.030739239,2024-05-19 02:32:33.643853,2024-05-19 02:33:16.399698,42.755845,"tardigrade alien costume, portrait, highly detailed, starwars, trending on artstation, characterdesign, sharp focus, illustration, digital matte painting, art by greg rutkowski "
81,True,155437953033046621217803644009645179848,768,50,593378.1689888088,2024-05-19 02:32:36.194801,2024-05-19 02:33:20.812654,44.617853,"textless, schlieren, cinecolor, megapixel, perfectionism, crepuscular rays, natural lighting, sunlight, scattering, caustics, weta digital, vapor, hdr, mordancage, insanely detailed intricate, hypermaximalist, elegant, ornate, hyper realistic, super detailed, figures in the dark during sunrise "
82,True,240716996341528281597972729728372226909,512,50,597736.3435032872,2024-05-19 02:32:40.553019,2024-05-19 02:33:22.445879,41.89286,"textless, schlieren, cinecolor, hdr perfectionism, crisp natural lighting, sunlight, scattering, crepuscular rays, vapor, hdr, mordancage, weta, insanely detailed intricate, light semi - distant figures in the dark during sunrise, hypermaximalist, elegant, ornate, hyper realistic, super detailed "
83,True,206292362803248227978759857727759909990,768,50,603902.7478176703,2024-05-19 02:32:46.721616,2024-05-19 02:33:31.306108,44.584492,"epic wondrous priceless aesthetically beautiful painting of fairytale castle towers rise above a tangled hedge of briars and roses, floral historical art, roses from the renaissance, trending on artstation, by a genius landscape artist "
84,True,125859870526508742015048761274276049728,768,50,612305.0221762859,2024-05-19 02:32:55.124694,2024-05-19 02:33:31.310656,36.185962,"textless, schlieren, cinecolor, imax, hdr perfectionism, crisp natural lighting, sunlight, scattering, crepuscular rays, vapor, hdr, mordancage, weta, insanely detailed intricate, light semi - distant figures in the dark during sunrise, hypermaximalist, elegant, ornate, hyper realistic, super detailed "
86,True,148722013647482475041634975184602325266,512,50,619927.0273092581,2024-05-19 02:33:02.741909,2024-05-19 02:33:46.837234,44.095325,"epic wondrous priceless aesthetically beautiful painting of fairytale castle towers rise above a tangled hedge of briars and roses, floral historical art, roses from the renaissance, trending on artstation, by a genius landscape artist "
85,True,215616988339023234371710830495747685520,1024,50,616962.3025691938,2024-05-19 02:32:59.779676,2024-05-19 02:33:49.737063,49.957387,"perfectly symmetrical black red and gold art deco detailed filigree roman legion banner standard, warhammer concept art, uv unwrapped texture, cgsociety "
87,True,56367288069813469014623537956108146287,512,50,629515.5251582996,2024-05-19 02:33:12.332537,2024-05-19 02:33:54.785025,42.452488,"textless, schlieren, cinecolor, imax, hdr perfectionism, crisp natural lighting, sunlight, scattering, crepuscular rays, vapor, hdr, mordancage, weta, insanely detailed intricate, light semi - distant figures in the dark during sunrise, hypermaximalist, elegant, ornate, hyper realistic, super detailed "
89,True,299087931565209800611415232305358316643,512,50,640821.0992401405,2024-05-19 02:33:23.635130,2024-05-19 02:34:06.719709,43.084579,"epic wondrous priceless aesthetically beautiful painting of fairytale castle towers rise above a tangled hedge of briars and roses, floral historical art, roses from the renaissance, trending on artstation, by a genius landscape artist "
88,True,134509917876819874093108031230069662821,1024,50,634047.4413794231,2024-05-19 02:33:16.860441,2024-05-19 02:34:08.064529,51.204088,"textless, schlieren, cinecolor, imax, hdr perfectionism, crisp natural lighting, sunlight, scattering, crepuscular rays, vapor, hdr, mordancage, weta, insanely detailed intricate, light semi - distant figures in the dark during sunrise, hypermaximalist, elegant, ornate, hyper realistic, super detailed "
90,True,273464134885717142986348568223358140024,1024,50,647607.7714886151,2024-05-19 02:33:30.425467,2024-05-19 02:34:24.628842,54.203375,"shark alien costume, portrait, highly detailed, starwars, trending on artstation, characterdesign, sharp focus, illustration, digital matte painting, art by greg rutkowski "
91,True,180745636157552939092966093645158985559,1024,50,655541.5961158848,2024-05-19 02:33:38.356754,2024-05-19 02:34:24.638052,46.281298,"textless, schlieren, cinecolor, imax, hdr perfectionism, crisp natural lighting, sunlight, scattering, crepuscular rays, vapor, hdr, mordancage, weta, insanely detailed intricate, light semi - distant figures in the dark during sunrise, hypermaximalist, elegant, ornate, hyper realistic, super detailed "
92,True,148510599068404919360934488533035324015,512,50,660843.3840739692,2024-05-19 02:33:43.661393,2024-05-19 02:34:25.261433,41.60004,"darkness surrounds me, head in dark clouds, headache, no way out, stuck in a loop, endless suffering "
93,True,244840225839241342436353334868624082757,1024,50,667390.4077060339,2024-05-19 02:33:50.204160,2024-05-19 02:34:35.148012,44.943852,"epic wondrous priceless aesthetically beautiful painting of fairytale castle towers rise above a tangled hedge of briars and roses, floral historical fantasy art, roses from the renaissance, trending on artstation, by a genius landscape artist "
94,False,None,1024,50,675488.3807811196,2024-05-19 02:33:58.304729,2024-05-19 02:34:46.806643,48.501914,"textless, schlieren, cinecolor, imax, hdr perfectionism, crisp natural lighting, sunlight, scattering, crepuscular rays, vapor, hdr, mordancage, weta, insanely detailed intricate, light semi - distant figures in the dark during sunrise, hypermaximalist, elegant, ornate, hyper realistic, super detailed "
96,False,None,1024,50,688088.9973618735,2024-05-19 02:34:10.905050,2024-05-19 02:34:46.807329,35.902279,"textless, schlieren, cinecolor, imax, hdr perfectionism, crisp natural lighting, sunlight, scattering, crepuscular rays, vapor, hdr, mordancage, weta, insanely detailed intricate, light semi - distant figures in the dark during sunrise, hypermaximalist, elegant, ornate, hyper realistic, super detailed "
